bm25_queried,condition,confidence,dataset,dense_queried,event_index,evidence_recall_at_10,final_context_k,final_context_tokens,final_true_reward,hit_at_10,method,mrr_at_10,ndcg_at_10,observed_reward,occurrence,phase,query_id,query_index,region,route,route_reason,route_true_reward,seed,selected_cluster_hit,semantic_drift
0,nearby,0.0,lotte_technology_search_100k,0,50,1.0,10,1412.0,1.0,1.0,cluster_static_nearest,1.0,1.0,0.0,1,A_nearby,lotte_technology_search_100k_q372,372,A,static_nearest_ensemble,static_nearest_ensemble,1.0,13,1.0,0.5475311875343323
0,nearby,0.0,lotte_technology_search_100k,0,51,0.0,10,2172.0,0.0,0.0,cluster_static_nearest,0.0,0.0,0.0,1,A_nearby,lotte_technology_search_100k_q317,317,A,static_nearest_ensemble,static_nearest_ensemble,0.0,13,1.0,0.5144332349300385
0,nearby,0.0,lotte_technology_search_100k,0,52,0.0,10,1811.0,0.0,0.0,cluster_static_nearest,0.0,0.0,0.0,1,A_nearby,lotte_technology_search_100k_q401,401,A,static_nearest_ensemble,static_nearest_ensemble,0.0,13,0.0,0.6807464361190796
0,nearby,0.0,lotte_technology_search_100k,0,53,0.3333333333333333,10,1881.0,1.0,1.0,cluster_static_nearest,1.0,0.45390362024822023,0.0,1,A_nearby,lotte_technology_search_100k_q450,450,A,static_nearest_ensemble,static_nearest_ensemble,1.0,13,1.0,0.7355427443981171
0,nearby,0.0,lotte_technology_search_100k,0,54,1.0,10,2568.0,1.0,1.0,cluster_static_nearest,1.0,1.0,0.0,1,A_nearby,lotte_technology_search_100k_q433,433,A,static_nearest_ensemble,static_nearest_ensemble,1.0,13,1.0,0.7311975359916687
0,nearby,0.0,lotte_technology_search_100k,0,55,1.0,10,1445.0,1.0,1.0,cluster_static_nearest,1.0,1.0,0.0,1,A_nearby,lotte_technology_search_100k_q338,338,A,static_nearest_ensemble,static_nearest_ensemble,1.0,13,1.0,0.5227944552898407
0,nearby,0.0,lotte_technology_search_100k,0,56,0.0,10,1570.0,0.0,0.0,cluster_static_nearest,0.0,0.0,0.0,1,A_nearby,lotte_technology_search_100k_q367,367,A,static_nearest_ensemble,static_nearest_ensemble,0.0,13,0.0,0.4851553440093994
0,nearby,0.0,lotte_technology_search_100k,0,57,0.5,10,1237.0,1.0,1.0,cluster_static_nearest,1.0,0.6366824387328317,0.0,1,A_nearby,lotte_technology_search_100k_q588,588,A,static_nearest_ensemble,static_nearest_ensemble,1.0,13,1.0,0.691277027130127
0,nearby,0.0,lotte_technology_search_100k,0,58,0.8571428571428571,10,1496.0,1.0,1.0,cluster_static_nearest,1.0,0.9083745556952363,0.0,1,A_nearby,lotte_technology_search_100k_q519,519,A,static_nearest_ensemble,static_nearest_ensemble,1.0,13,1.0,0.7739721834659576
0,nearby,0.0,lotte_technology_search_100k,0,59,0.5,10,1685.0,1.0,1.0,cluster_static_nearest,0.5,0.38685280723454163,0.0,1,A_nearby,lotte_technology_search_100k_q112,112,A,static_nearest_ensemble,static_nearest_ensemble,1.0,13,1.0,0.658912181854248
0,nearby,0.0,lotte_technology_search_100k,0,60,0.6666666666666666,10,1464.0,1.0,1.0,cluster_static_nearest,1.0,0.7653606369886217,0.0,1,A_nearby,lotte_technology_search_100k_q581,581,A,static_nearest_ensemble,static_nearest_ensemble,1.0,13,1.0,0.677571564912796
0,nearby,0.0,lotte_technology_search_100k,0,61,0.0,10,441.0,0.0,0.0,cluster_static_nearest,0.0,0.0,0.0,1,A_nearby,lotte_technology_search_100k_q75,75,A,static_nearest_ensemble,static_nearest_ensemble,0.0,13,0.0,0.6264252364635468
0,nearby,0.0,lotte_technology_search_100k,0,62,0.5,10,2278.0,1.0,1.0,cluster_static_nearest,1.0,0.644824486427155,0.0,1,A_nearby,lotte_technology_search_100k_q329,329,A,static_nearest_ensemble,static_nearest_ensemble,1.0,13,1.0,0.637200653553009
0,nearby,0.0,lotte_technology_search_100k,0,63,0.6666666666666666,10,2204.0,1.0,1.0,cluster_static_nearest,1.0,0.7653606369886217,0.0,1,A_nearby,lotte_technology_search_100k_q540,540,A,static_nearest_ensemble,static_nearest_ensemble,1.0,13,1.0,0.6375708878040314
0,repeated,0.0,lotte_technology_search_100k,0,64,0.0,10,2983.0,0.0,0.0,cluster_static_nearest,0.0,0.0,0.0,1,B_recurrent_shift_1,lotte_technology_search_100k_q592,592,B,static_nearest_ensemble,static_nearest_ensemble,0.0,13,0.0,0.7484211325645447
0,repeated,0.0,lotte_technology_search_100k,0,65,1.0,10,1398.0,1.0,1.0,cluster_static_nearest,1.0,1.0,0.0,1,B_recurrent_shift_1,lotte_technology_search_100k_q562,562,B,static_nearest_ensemble,static_nearest_ensemble,1.0,13,1.0,0.4618023633956909
0,repeated,0.0,lotte_technology_search_100k,0,66,0.5714285714285714,10,859.0,1.0,1.0,cluster_static_nearest,0.5,0.4892050962442683,0.0,1,B_recurrent_shift_1,lotte_technology_search_100k_q310,310,B,static_nearest_ensemble,static_nearest_ensemble,1.0,13,1.0,0.698561429977417
0,repeated,0.0,lotte_technology_search_100k,0,67,0.2222222222222222,10,1093.0,1.0,1.0,cluster_static_nearest,0.2,0.16927654709047396,0.0,1,B_recurrent_shift_1,lotte_technology_search_100k_q531,531,B,static_nearest_ensemble,static_nearest_ensemble,1.0,13,1.0,0.48581671714782715
0,repeated,0.0,lotte_technology_search_100k,0,68,1.0,10,1376.0,1.0,1.0,cluster_static_nearest,1.0,1.0,0.0,1,B_recurrent_shift_1,lotte_technology_search_100k_q556,556,B,static_nearest_ensemble,static_nearest_ensemble,1.0,13,1.0,0.5598002374172211
0,repeated,0.0,lotte_technology_search_100k,0,69,1.0,10,2501.0,1.0,1.0,cluster_static_nearest,1.0,1.0,0.0,1,B_recurrent_shift_1,lotte_technology_search_100k_q585,585,B,static_nearest_ensemble,static_nearest_ensemble,1.0,13,1.0,0.4635024070739746
0,repeated,0.0,lotte_technology_search_100k,0,70,1.0,10,1507.0,1.0,1.0,cluster_static_nearest,0.5,0.6509209298071326,0.0,1,B_recurrent_shift_1,lotte_technology_search_100k_q551,551,B,static_nearest_ensemble,static_nearest_ensemble,1.0,13,1.0,0.807429850101471
0,repeated,0.0,lotte_technology_search_100k,0,71,1.0,10,2573.0,1.0,1.0,cluster_static_nearest,1.0,1.0,0.0,1,B_recurrent_shift_1,lotte_technology_search_100k_q537,537,B,static_nearest_ensemble,static_nearest_ensemble,1.0,13,1.0,0.6569745242595673
0,repeated,0.0,lotte_technology_search_100k,0,72,1.0,10,613.0,1.0,1.0,cluster_static_nearest,1.0,1.0,0.0,1,B_recurrent_shift_1,lotte_technology_search_100k_q37,37,B,static_nearest_ensemble,static_nearest_ensemble,1.0,13,1.0,0.41559022665023804
0,repeated,0.0,lotte_technology_search_100k,0,73,0.16666666666666666,10,1691.0,1.0,1.0,cluster_static_nearest,1.0,0.3026024134988135,0.0,1,B_recurrent_shift_1,lotte_technology_search_100k_q520,520,B,static_nearest_ensemble,static_nearest_ensemble,1.0,13,1.0,0.7257775962352753
0,repeated,0.0,lotte_technology_search_100k,0,74,0.5,10,1862.0,1.0,1.0,cluster_static_nearest,0.5,0.38685280723454163,0.0,1,B_recurrent_shift_1,lotte_technology_search_100k_q547,547,B,static_nearest_ensemble,static_nearest_ensemble,1.0,13,1.0,0.7361422777175903
0,repeated,0.0,lotte_technology_search_100k,0,75,1.0,10,1664.0,1.0,1.0,cluster_static_nearest,1.0,1.0,0.0,1,B_recurrent_shift_1,lotte_technology_search_100k_q508,508,B,static_nearest_ensemble,static_nearest_ensemble,1.0,13,1.0,0.5345697700977325
0,repeated,0.0,lotte_technology_search_100k,0,76,1.0,10,1743.0,1.0,1.0,cluster_static_nearest,1.0,1.0,0.0,1,B_recurrent_shift_1,lotte_technology_search_100k_q541,541,B,static_nearest_ensemble,static_nearest_ensemble,1.0,13,1.0,0.5767747163772583
0,repeated,0.0,lotte_technology_search_100k,0,77,0.25,10,1449.0,1.0,1.0,cluster_static_nearest,1.0,0.3903800499921017,0.0,1,B_recurrent_shift_1,lotte_technology_search_100k_q260,260,B,static_nearest_ensemble,static_nearest_ensemble,1.0,13,1.0,0.4106714725494385
0,repeated,0.0,lotte_technology_search_100k,0,78,1.0,10,1317.0,1.0,1.0,cluster_static_nearest,1.0,1.0,0.0,1,B_recurrent_shift_1,lotte_technology_search_100k_q548,548,B,static_nearest_ensemble,static_nearest_ensemble,1.0,13,1.0,0.627580463886261
0,repeated,0.0,lotte_technology_search_100k,0,79,0.8,10,3046.0,1.0,1.0,cluster_static_nearest,1.0,0.8687949224876582,0.0,1,B_recurrent_shift_1,lotte_technology_search_100k_q431,431,B,static_nearest_ensemble,static_nearest_ensemble,1.0,13,1.0,0.8086684942245483
0,repeated,0.0,lotte_technology_search_100k,0,80,1.0,10,1221.0,1.0,1.0,cluster_static_nearest,1.0,1.0,0.0,1,B_recurrent_shift_1,lotte_technology_search_100k_q474,474,B,static_nearest_ensemble,static_nearest_ensemble,1.0,13,1.0,0.6789153814315796
0,repeated,0.0,lotte_technology_search_100k,0,81,1.0,10,2470.0,1.0,1.0,cluster_static_nearest,1.0,0.9197207891481876,0.0,1,B_recurrent_shift_1,lotte_technology_search_100k_q593,593,B,static_nearest_ensemble,static_nearest_ensemble,1.0,13,1.0,0.615348219871521
0,repeated,0.0,lotte_technology_search_100k,0,82,1.0,10,1371.0,1.0,1.0,cluster_static_nearest,1.0,1.0,0.0,1,B_recurrent_shift_1,lotte_technology_search_100k_q570,570,B,static_nearest_ensemble,static_nearest_ensemble,1.0,13,1.0,0.6722758114337921
0,repeated,0.0,lotte_technology_search_100k,0,83,0.5,10,927.0,1.0,1.0,cluster_static_nearest,1.0,0.6131471927654584,0.0,1,B_recurrent_shift_1,lotte_technology_search_100k_q205,205,B,static_nearest_ensemble,static_nearest_ensemble,1.0,13,1.0,0.5589100122451782
0,repeated,0.0,lotte_technology_search_100k,0,84,0.0,10,2983.0,0.0,0.0,cluster_static_nearest,0.0,0.0,0.0,2,B_recurrent_shift_2,lotte_technology_search_100k_q592,592,B,static_nearest_ensemble,static_nearest_ensemble,0.0,13,0.0,0.7484211325645447
