blocks,ci_high,ci_low,comparison,condition,dataset,delta,metric,seed
64,-0.24830589657738095,-0.4906635974702381,cluster_trust_weighted_minus_cluster_static_nearest,unseen,lotte_technology_search_100k,-0.3695684523809524,mrr_at_10,13
64,-0.2545405600701572,-0.454460907898808,cluster_trust_weighted_minus_cluster_static_nearest,unseen,lotte_technology_search_100k,-0.35304343447316255,ndcg_at_10,13
64,-0.53125,-0.78125,cluster_trust_weighted_minus_cluster_static_nearest,unseen,lotte_technology_search_100k,-0.65625,selected_cluster_hit,13
64,-0.46875,-0.71875,cluster_trust_weighted_minus_cluster_static_nearest,unseen,lotte_technology_search_100k,-0.59375,route_true_reward,13
64,0.328125,0.078125,cluster_oracle_minus_cluster_cold_no_feedback,unseen,lotte_technology_search_100k,0.203125,hit_at_10,13
64,0.1817548673115079,0.018415023561507933,cluster_oracle_minus_cluster_cold_no_feedback,unseen,lotte_technology_search_100k,0.09839409722222223,evidence_recall_at_10,13
64,0.2414698040674603,0.028000992063492065,cluster_oracle_minus_cluster_cold_no_feedback,unseen,lotte_technology_search_100k,0.13209325396825397,mrr_at_10,13
64,0.18343191600805,0.014078952190589265,cluster_oracle_minus_cluster_cold_no_feedback,unseen,lotte_technology_search_100k,0.09778870305060257,ndcg_at_10,13
64,0.359375,0.078125,cluster_oracle_minus_cluster_cold_no_feedback,unseen,lotte_technology_search_100k,0.21875,selected_cluster_hit,13
64,0.359375,0.0625,cluster_oracle_minus_cluster_cold_no_feedback,unseen,lotte_technology_search_100k,0.21875,route_true_reward,13
48,0.22916666666666666,-0.0625,cluster_equal_noisy_minus_cluster_cold_no_feedback,nearby,lotte_technology_search_100k,0.08333333333333333,hit_at_10,17
48,0.13302124669312165,-0.058531746031746025,cluster_equal_noisy_minus_cluster_cold_no_feedback,nearby,lotte_technology_search_100k,0.037533068783068786,evidence_recall_at_10,17
48,0.21875,-0.052083333333333336,cluster_equal_noisy_minus_cluster_cold_no_feedback,nearby,lotte_technology_search_100k,0.08333333333333333,mrr_at_10,17
48,0.14229437837701228,-0.05796161701073247,cluster_equal_noisy_minus_cluster_cold_no_feedback,nearby,lotte_technology_search_100k,0.040347610886805635,ndcg_at_10,17
48,0.25,-0.020833333333333332,cluster_equal_noisy_minus_cluster_cold_no_feedback,nearby,lotte_technology_search_100k,0.10416666666666667,selected_cluster_hit,17
48,0.25,-0.020833333333333332,cluster_equal_noisy_minus_cluster_cold_no_feedback,nearby,lotte_technology_search_100k,0.10416666666666667,route_true_reward,17
48,0.125,-0.125,cluster_trust_weighted_minus_cluster_cold_no_feedback,nearby,lotte_technology_search_100k,0.0,hit_at_10,17
48,0.075409226190476,-0.11210317460317461,cluster_trust_weighted_minus_cluster_cold_no_feedback,nearby,lotte_technology_search_100k,-0.016699735449735454,evidence_recall_at_10,17
48,0.125,-0.125,cluster_trust_weighted_minus_cluster_cold_no_feedback,nearby,lotte_technology_search_100k,0.0,mrr_at_10,17
48,0.07622845541632839,-0.11926255855580724,cluster_trust_weighted_minus_cluster_cold_no_feedback,nearby,lotte_technology_search_100k,-0.017779112098994364,ndcg_at_10,17
48,0.1875,-0.10416666666666667,cluster_trust_weighted_minus_cluster_cold_no_feedback,nearby,lotte_technology_search_100k,0.041666666666666664,selected_cluster_hit,17
48,0.1875,-0.10416666666666667,cluster_trust_weighted_minus_cluster_cold_no_feedback,nearby,lotte_technology_search_100k,0.041666666666666664,route_true_reward,17
48,0.0,-0.1875,cluster_trust_weighted_minus_cluster_equal_noisy,nearby,lotte_technology_search_100k,-0.08333333333333333,hit_at_10,17
48,-0.0011574074074074073,-0.12020916005291005,cluster_trust_weighted_minus_cluster_equal_noisy,nearby,lotte_technology_search_100k,-0.05423280423280424,evidence_recall_at_10,17
48,0.0,-0.1875,cluster_trust_weighted_minus_cluster_equal_noisy,nearby,lotte_technology_search_100k,-0.08333333333333333,mrr_at_10,17
48,-0.0012271224910887525,-0.13185463173753573,cluster_trust_weighted_minus_cluster_equal_noisy,nearby,lotte_technology_search_100k,-0.05812672298580002,ndcg_at_10,17
48,0.041666666666666664,-0.16666666666666666,cluster_trust_weighted_minus_cluster_equal_noisy,nearby,lotte_technology_search_100k,-0.0625,selected_cluster_hit,17
48,0.041666666666666664,-0.16666666666666666,cluster_trust_weighted_minus_cluster_equal_noisy,nearby,lotte_technology_search_100k,-0.0625,route_true_reward,17
48,-0.5208333333333334,-0.7916666666666666,cluster_trust_weighted_minus_cluster_static_nearest,nearby,lotte_technology_search_100k,-0.6666666666666666,hit_at_10,17
48,-0.43716931216931215,-0.6625673776455027,cluster_trust_weighted_minus_cluster_static_nearest,nearby,lotte_technology_search_100k,-0.5514550264550264,evidence_recall_at_10,17
48,-0.4272767857142858,-0.7120089285714286,cluster_trust_weighted_minus_cluster_static_nearest,nearby,lotte_technology_search_100k,-0.5738095238095238,mrr_at_10,17
48,-0.4076386071331107,-0.646603417516442,cluster_trust_weighted_minus_cluster_static_nearest,nearby,lotte_technology_search_100k,-0.5294421787042137,ndcg_at_10,17
48,-0.5416666666666666,-0.8125,cluster_trust_weighted_minus_cluster_static_nearest,nearby,lotte_technology_search_100k,-0.6875,selected_cluster_hit,17
48,-0.5208333333333334,-0.8125,cluster_trust_weighted_minus_cluster_static_nearest,nearby,lotte_technology_search_100k,-0.6666666666666666,route_true_reward,17
48,0.6041666666666666,0.2708333333333333,cluster_oracle_minus_cluster_cold_no_feedback,nearby,lotte_technology_search_100k,0.4375,hit_at_10,17
48,0.48739169973544966,0.20828290343915343,cluster_oracle_minus_cluster_cold_no_feedback,nearby,lotte_technology_search_100k,0.34899140211640206,evidence_recall_at_10,17
48,0.513888888888889,0.20034722222222223,cluster_oracle_minus_cluster_cold_no_feedback,nearby,lotte_technology_search_100k,0.35659722222222223,mrr_at_10,17
48,0.44341531134260254,0.1769300959973958,cluster_oracle_minus_cluster_cold_no_feedback,nearby,lotte_technology_search_100k,0.312273852627079,ndcg_at_10,17
48,0.625,0.2916666666666667,cluster_oracle_minus_cluster_cold_no_feedback,nearby,lotte_technology_search_100k,0.4583333333333333,selected_cluster_hit,17
48,0.625,0.2708333333333333,cluster_oracle_minus_cluster_cold_no_feedback,nearby,lotte_technology_search_100k,0.4583333333333333,route_true_reward,17
40,0.25,-0.020833333333333325,cluster_equal_noisy_minus_cluster_cold_no_feedback,repeated,lotte_technology_search_100k,0.1125,hit_at_10,17
40,0.09668634259259229,-0.0626412037037037,cluster_equal_noisy_minus_cluster_cold_no_feedback,repeated,lotte_technology_search_100k,0.017523148148148145,evidence_recall_at_10,17
40,0.20833333333333334,-0.04236979166666666,cluster_equal_noisy_minus_cluster_cold_no_feedback,repeated,lotte_technology_search_100k,0.07951388888888888,mrr_at_10,17
40,0.10996387760934806,-0.06211683367300256,cluster_equal_noisy_minus_cluster_cold_no_feedback,repeated,lotte_technology_search_100k,0.025666342604235448,ndcg_at_10,17
40,0.22916666666666669,-0.024999999999999988,cluster_equal_noisy_minus_cluster_cold_no_feedback,repeated,lotte_technology_search_100k,0.1,selected_cluster_hit,17
40,0.22916666666666669,-0.029166666666666657,cluster_equal_noisy_minus_cluster_cold_no_feedback,repeated,lotte_technology_search_100k,0.1,route_true_reward,17
40,0.18333333333333335,-0.049999999999999996,cluster_trust_weighted_minus_cluster_cold_no_feedback,repeated,lotte_technology_search_100k,0.06666666666666668,hit_at_10,17
40,0.06296296296296296,-0.07685185185185187,cluster_trust_weighted_minus_cluster_cold_no_feedback,repeated,lotte_technology_search_100k,-0.0027314814814814793,evidence_recall_at_10,17
40,0.18472222222222223,-0.05416666666666666,cluster_trust_weighted_minus_cluster_cold_no_feedback,repeated,lotte_technology_search_100k,0.06388888888888888,mrr_at_10,17
40,0.0789392828610981,-0.07441125196731749,cluster_trust_weighted_minus_cluster_cold_no_feedback,repeated,lotte_technology_search_100k,0.005505772653851692,ndcg_at_10,17
40,0.1625,-0.05010416666666663,cluster_trust_weighted_minus_cluster_cold_no_feedback,repeated,lotte_technology_search_100k,0.054166666666666675,selected_cluster_hit,17
40,0.16666666666666669,-0.05833333333333331,cluster_trust_weighted_minus_cluster_cold_no_feedback,repeated,lotte_technology_search_100k,0.054166666666666675,route_true_reward,17
40,0.0,-0.10416666666666667,cluster_trust_weighted_minus_cluster_equal_noisy,repeated,lotte_technology_search_100k,-0.04583333333333334,hit_at_10,17
40,0.001388888888888888,-0.05498263888888889,cluster_trust_weighted_minus_cluster_equal_noisy,repeated,lotte_technology_search_100k,-0.02025462962962963,evidence_recall_at_10,17
40,0.04895833333333333,-0.07507812499999998,cluster_trust_weighted_minus_cluster_equal_noisy,repeated,lotte_technology_search_100k,-0.015625000000000003,mrr_at_10,17
40,0.008347704553141162,-0.05630470473241991,cluster_trust_weighted_minus_cluster_equal_noisy,repeated,lotte_technology_search_100k,-0.020160569950383754,ndcg_at_10,17
40,0.0,-0.10416666666666667,cluster_trust_weighted_minus_cluster_equal_noisy,repeated,lotte_technology_search_100k,-0.04583333333333334,selected_cluster_hit,17
40,0.0,-0.1,cluster_trust_weighted_minus_cluster_equal_noisy,repeated,lotte_technology_search_100k,-0.04583333333333334,route_true_reward,17
40,-0.6166666666666667,-0.8666666666666668,cluster_trust_weighted_minus_cluster_static_nearest,repeated,lotte_technology_search_100k,-0.7458333333333333,hit_at_10,17
40,-0.5185696924603174,-0.7588901289682539,cluster_trust_weighted_minus_cluster_static_nearest,repeated,lotte_technology_search_100k,-0.6431051587301587,evidence_recall_at_10,17
40,-0.49833333333333335,-0.7883333333333333,cluster_trust_weighted_minus_cluster_static_nearest,repeated,lotte_technology_search_100k,-0.6508333333333333,mrr_at_10,17
40,-0.4992962544707043,-0.7392884396422392,cluster_trust_weighted_minus_cluster_static_nearest,repeated,lotte_technology_search_100k,-0.6211218651041006,ndcg_at_10,17
40,-0.6416666666666667,-0.8875,cluster_trust_weighted_minus_cluster_static_nearest,repeated,lotte_technology_search_100k,-0.7708333333333334,selected_cluster_hit,17
40,-0.6416666666666667,-0.8916666666666668,cluster_trust_weighted_minus_cluster_static_nearest,repeated,lotte_technology_search_100k,-0.7708333333333334,route_true_reward,17
40,0.39166666666666666,0.13333333333333336,cluster_oracle_minus_cluster_cold_no_feedback,repeated,lotte_technology_search_100k,0.25833333333333336,hit_at_10,17
40,0.21153645833333318,0.0600625,cluster_oracle_minus_cluster_cold_no_feedback,repeated,lotte_technology_search_100k,0.13145833333333334,evidence_recall_at_10,17
40,0.34949218749999983,0.10798177083333334,cluster_oracle_minus_cluster_cold_no_feedback,repeated,lotte_technology_search_100k,0.22378472222222223,mrr_at_10,17
40,0.2246877374277927,0.06245030433653003,cluster_oracle_minus_cluster_cold_no_feedback,repeated,lotte_technology_search_100k,0.14399620758998483,ndcg_at_10,17
40,0.3708333333333333,0.12916666666666665,cluster_oracle_minus_cluster_cold_no_feedback,repeated,lotte_technology_search_100k,0.24583333333333335,selected_cluster_hit,17
40,0.3708333333333333,0.125,cluster_oracle_minus_cluster_cold_no_feedback,repeated,lotte_technology_search_100k,0.24583333333333335,route_true_reward,17
64,0.234375,0.03125,cluster_equal_noisy_minus_cluster_cold_no_feedback,unseen,lotte_technology_search_100k,0.125,hit_at_10,17
64,0.14136904761904762,0.019791666666666666,cluster_equal_noisy_minus_cluster_cold_no_feedback,unseen,lotte_technology_search_100k,0.07678571428571429,evidence_recall_at_10,17
64,0.19376116071428556,0.006227678571428578,cluster_equal_noisy_minus_cluster_cold_no_feedback,unseen,lotte_technology_search_100k,0.09910714285714287,mrr_at_10,17
64,0.14117156244397916,0.015135489603911539,cluster_equal_noisy_minus_cluster_cold_no_feedback,unseen,lotte_technology_search_100k,0.07458460771784337,ndcg_at_10,17
64,0.28125,0.03125,cluster_equal_noisy_minus_cluster_cold_no_feedback,unseen,lotte_technology_search_100k,0.15625,selected_cluster_hit,17
64,0.25,0.015625,cluster_equal_noisy_minus_cluster_cold_no_feedback,unseen,lotte_technology_search_100k,0.125,route_true_reward,17
64,0.28125,0.03125,cluster_trust_weighted_minus_cluster_cold_no_feedback,unseen,lotte_technology_search_100k,0.15625,hit_at_10,17
64,0.18572172619047608,0.04039248511904762,cluster_trust_weighted_minus_cluster_cold_no_feedback,unseen,lotte_technology_search_100k,0.10952380952380952,evidence_recall_at_10,17
64,0.19219494047619037,-0.005580357142857144,cluster_trust_weighted_minus_cluster_cold_no_feedback,unseen,lotte_technology_search_100k,0.09025297619047618,mrr_at_10,17
64,0.1561329549294175,0.015614526314322273,cluster_trust_weighted_minus_cluster_cold_no_feedback,unseen,lotte_technology_search_100k,0.08415495187964127,ndcg_at_10,17
64,0.296875,0.046875,cluster_trust_weighted_minus_cluster_cold_no_feedback,unseen,lotte_technology_search_100k,0.171875,selected_cluster_hit,17
64,0.265625,0.015625,cluster_trust_weighted_minus_cluster_cold_no_feedback,unseen,lotte_technology_search_100k,0.140625,route_true_reward,17
64,0.140625,-0.078125,cluster_trust_weighted_minus_cluster_equal_noisy,unseen,lotte_technology_search_100k,0.03125,hit_at_10,17
64,0.10081845238095238,-0.03050595238095237,cluster_trust_weighted_minus_cluster_equal_noisy,unseen,lotte_technology_search_100k,0.03273809523809524,evidence_recall_at_10,17
64,0.07709635416666648,-0.09895833333333334,cluster_trust_weighted_minus_cluster_equal_noisy,unseen,lotte_technology_search_100k,-0.00885416666666667,mrr_at_10,17
64,0.07014253487678437,-0.0530806940699114,cluster_trust_weighted_minus_cluster_equal_noisy,unseen,lotte_technology_search_100k,0.009570344161797919,ndcg_at_10,17
64,0.109375,-0.078125,cluster_trust_weighted_minus_cluster_equal_noisy,unseen,lotte_technology_search_100k,0.015625,selected_cluster_hit,17
64,0.125,-0.09375,cluster_trust_weighted_minus_cluster_equal_noisy,unseen,lotte_technology_search_100k,0.015625,route_true_reward,17
64,-0.359375,-0.640625,cluster_trust_weighted_minus_cluster_static_nearest,unseen,lotte_technology_search_100k,-0.5,hit_at_10,17
64,-0.2347541542658731,-0.44941747271825394,cluster_trust_weighted_minus_cluster_static_nearest,unseen,lotte_technology_search_100k,-0.3460813492063492,evidence_recall_at_10,17
64,-0.25444335937500007,-0.5024934895833334,cluster_trust_weighted_minus_cluster_static_nearest,unseen,lotte_technology_search_100k,-0.3789434523809524,mrr_at_10,17
64,-0.23953276973685486,-0.4459012370039758,cluster_trust_weighted_minus_cluster_static_nearest,unseen,lotte_technology_search_100k,-0.3416908000606102,ndcg_at_10,17
64,-0.515625,-0.765625,cluster_trust_weighted_minus_cluster_static_nearest,unseen,lotte_technology_search_100k,-0.640625,selected_cluster_hit,17
64,-0.515625,-0.765625,cluster_trust_weighted_minus_cluster_static_nearest,unseen,lotte_technology_search_100k,-0.640625,route_true_reward,17
64,0.34375,0.09375,cluster_oracle_minus_cluster_cold_no_feedback,unseen,lotte_technology_search_100k,0.21875,hit_at_10,17
64,0.20093160962301584,0.050890997023809524,cluster_oracle_minus_cluster_cold_no_feedback,unseen,lotte_technology_search_100k,0.12372271825396824,evidence_recall_at_10,17
64,0.26004464285714285,0.03325892857142857,cluster_oracle_minus_cluster_cold_no_feedback,unseen,lotte_technology_search_100k,0.1482142857142857,mrr_at_10,17
64,0.19323287230659103,0.037626251718780555,cluster_oracle_minus_cluster_cold_no_feedback,unseen,lotte_technology_search_100k,0.11249707874609494,ndcg_at_10,17
64,0.40625,0.125,cluster_oracle_minus_cluster_cold_no_feedback,unseen,lotte_technology_search_100k,0.265625,selected_cluster_hit,17
64,0.359375,0.078125,cluster_oracle_minus_cluster_cold_no_feedback,unseen,lotte_technology_search_100k,0.21875,route_true_reward,17
48,0.08333333333333333,-0.16666666666666666,cluster_equal_noisy_minus_cluster_cold_no_feedback,nearby,lotte_technology_search_100k,-0.041666666666666664,hit_at_10,19
48,0.013084490740740657,-0.14432870370370368,cluster_equal_noisy_minus_cluster_cold_no_feedback,nearby,lotte_technology_search_100k,-0.06122685185185186,evidence_recall_at_10,19
48,0.09375,-0.15104166666666666,cluster_equal_noisy_minus_cluster_cold_no_feedback,nearby,lotte_technology_search_100k,-0.026041666666666668,mrr_at_10,19
48,0.02813856310627468,-0.1429638719482179,cluster_equal_noisy_minus_cluster_cold_no_feedback,nearby,lotte_technology_search_100k,-0.05413121424478062,ndcg_at_10,19
48,0.08333333333333333,-0.16666666666666666,cluster_equal_noisy_minus_cluster_cold_no_feedback,nearby,lotte_technology_search_100k,-0.041666666666666664,selected_cluster_hit,19
48,0.08333333333333333,-0.16666666666666666,cluster_equal_noisy_minus_cluster_cold_no_feedback,nearby,lotte_technology_search_100k,-0.041666666666666664,route_true_reward,19
48,0.4791666666666667,0.1875,cluster_trust_weighted_minus_cluster_cold_no_feedback,nearby,lotte_technology_search_100k,0.3333333333333333,hit_at_10,19
48,0.347239583333333,0.1239554398148148,cluster_trust_weighted_minus_cluster_cold_no_feedback,nearby,lotte_technology_search_100k,0.23159722222222223,evidence_recall_at_10,19
48,0.45486111111111116,0.17708333333333334,cluster_trust_weighted_minus_cluster_cold_no_feedback,nearby,lotte_technology_search_100k,0.3142361111111111,mrr_at_10,19
48,0.36565992626840393,0.13768028674849409,cluster_trust_weighted_minus_cluster_cold_no_feedback,nearby,lotte_technology_search_100k,0.24885389357431476,ndcg_at_10,19
48,0.5,0.16666666666666666,cluster_trust_weighted_minus_cluster_cold_no_feedback,nearby,lotte_technology_search_100k,0.3333333333333333,selected_cluster_hit,19
48,0.5,0.1875,cluster_trust_weighted_minus_cluster_cold_no_feedback,nearby,lotte_technology_search_100k,0.3333333333333333,route_true_reward,19
48,0.5208333333333334,0.24947916666666684,cluster_trust_weighted_minus_cluster_equal_noisy,nearby,lotte_technology_search_100k,0.375,hit_at_10,19
48,0.401976273148148,0.18876157407407407,cluster_trust_weighted_minus_cluster_equal_noisy,nearby,lotte_technology_search_100k,0.2928240740740741,evidence_recall_at_10,19
48,0.4861979166666654,0.20138888888888887,cluster_trust_weighted_minus_cluster_equal_noisy,nearby,lotte_technology_search_100k,0.34027777777777773,mrr_at_10,19
48,0.42175719515286264,0.19242513479071993,cluster_trust_weighted_minus_cluster_equal_noisy,nearby,lotte_technology_search_100k,0.3029851078190954,ndcg_at_10,19
48,0.5208333333333334,0.25,cluster_trust_weighted_minus_cluster_equal_noisy,nearby,lotte_technology_search_100k,0.375,selected_cluster_hit,19
48,0.5208333333333334,0.22916666666666666,cluster_trust_weighted_minus_cluster_equal_noisy,nearby,lotte_technology_search_100k,0.375,route_true_reward,19
48,-0.16666666666666666,-0.4583333333333333,cluster_trust_weighted_minus_cluster_static_nearest,nearby,lotte_technology_search_100k,-0.3125,hit_at_10,19
48,-0.18911747685185187,-0.43114004629629626,cluster_trust_weighted_minus_cluster_static_nearest,nearby,lotte_technology_search_100k,-0.30659722222222224,evidence_recall_at_10,19
48,-0.10207589285714298,-0.35486111111111107,cluster_trust_weighted_minus_cluster_static_nearest,nearby,lotte_technology_search_100k,-0.22311507936507935,mrr_at_10,19
48,-0.15437125922823572,-0.3752526402129752,cluster_trust_weighted_minus_cluster_static_nearest,nearby,lotte_technology_search_100k,-0.26007276163295046,ndcg_at_10,19
48,-0.22916666666666666,-0.5208333333333334,cluster_trust_weighted_minus_cluster_static_nearest,nearby,lotte_technology_search_100k,-0.375,selected_cluster_hit,19
48,-0.20833333333333334,-0.5,cluster_trust_weighted_minus_cluster_static_nearest,nearby,lotte_technology_search_100k,-0.3541666666666667,route_true_reward,19
48,0.75,0.4791666666666667,cluster_oracle_minus_cluster_cold_no_feedback,nearby,lotte_technology_search_100k,0.625,hit_at_10,19
48,0.6151822916666664,0.39548611111111115,cluster_oracle_minus_cluster_cold_no_feedback,nearby,lotte_technology_search_100k,0.5030092592592593,evidence_recall_at_10,19
48,0.6795312499999997,0.41562499999999997,cluster_oracle_minus_cluster_cold_no_feedback,nearby,lotte_technology_search_100k,0.5458333333333333,mrr_at_10,19
48,0.5971061900913557,0.3760257826013456,cluster_oracle_minus_cluster_cold_no_feedback,nearby,lotte_technology_search_100k,0.4884615829634595,ndcg_at_10,19
48,0.8125,0.5625,cluster_oracle_minus_cluster_cold_no_feedback,nearby,lotte_technology_search_100k,0.6875,selected_cluster_hit,19
48,0.8125,0.5625,cluster_oracle_minus_cluster_cold_no_feedback,nearby,lotte_technology_search_100k,0.6875,route_true_reward,19
40,0.11666666666666667,-0.15833333333333333,cluster_equal_noisy_minus_cluster_cold_no_feedback,repeated,lotte_technology_search_100k,-0.024999999999999994,hit_at_10,19
40,0.04232589285714279,-0.11755009920634922,cluster_equal_noisy_minus_cluster_cold_no_feedback,repeated,lotte_technology_search_100k,-0.03471230158730158,evidence_recall_at_10,19
40,0.11555555555555555,-0.1536145833333333,cluster_equal_noisy_minus_cluster_cold_no_feedback,repeated,lotte_technology_search_100k,-0.022361111111111106,mrr_at_10,19
40,0.055978175861416665,-0.12139661764387304,cluster_equal_noisy_minus_cluster_cold_no_feedback,repeated,lotte_technology_search_100k,-0.03240012000855958,ndcg_at_10,19
40,0.1,-0.1708333333333333,cluster_equal_noisy_minus_cluster_cold_no_feedback,repeated,lotte_technology_search_100k,-0.033333333333333326,selected_cluster_hit,19
40,0.10833333333333332,-0.17083333333333334,cluster_equal_noisy_minus_cluster_cold_no_feedback,repeated,lotte_technology_search_100k,-0.033333333333333326,route_true_reward,19
40,0.4416666666666666,0.0875,cluster_trust_weighted_minus_cluster_cold_no_feedback,repeated,lotte_technology_search_100k,0.2666666666666667,hit_at_10,19
40,0.32613425925925926,0.07156646825396826,cluster_trust_weighted_minus_cluster_cold_no_feedback,repeated,lotte_technology_search_100k,0.19829695767195765,evidence_recall_at_10,19
40,0.425,0.08916666666666667,cluster_trust_weighted_minus_cluster_cold_no_feedback,repeated,lotte_technology_search_100k,0.2584722222222222,mrr_at_10,19
40,0.32342822668798676,0.06801846328053024,cluster_trust_weighted_minus_cluster_cold_no_feedback,repeated,lotte_technology_search_100k,0.1974724096187372,ndcg_at_10,19
40,0.4292708333333318,0.08322916666666669,cluster_trust_weighted_minus_cluster_cold_no_feedback,repeated,lotte_technology_search_100k,0.25833333333333336,selected_cluster_hit,19
40,0.4291666666666667,0.07916666666666666,cluster_trust_weighted_minus_cluster_cold_no_feedback,repeated,lotte_technology_search_100k,0.25833333333333336,route_true_reward,19
40,0.425,0.16666666666666666,cluster_trust_weighted_minus_cluster_equal_noisy,repeated,lotte_technology_search_100k,0.29166666666666663,hit_at_10,19
40,0.33708796296296284,0.13499421296296296,cluster_trust_weighted_minus_cluster_equal_noisy,repeated,lotte_technology_search_100k,0.23300925925925925,evidence_recall_at_10,19
40,0.41916666666666663,0.15083333333333332,cluster_trust_weighted_minus_cluster_equal_noisy,repeated,lotte_technology_search_100k,0.2808333333333334,mrr_at_10,19
40,0.33483928713252026,0.12914972355210513,cluster_trust_weighted_minus_cluster_equal_noisy,repeated,lotte_technology_search_100k,0.22987252962729676,ndcg_at_10,19
40,0.425,0.15833333333333333,cluster_trust_weighted_minus_cluster_equal_noisy,repeated,lotte_technology_search_100k,0.29166666666666663,selected_cluster_hit,19
40,0.4333333333333333,0.16666666666666666,cluster_trust_weighted_minus_cluster_equal_noisy,repeated,lotte_technology_search_100k,0.29166666666666663,route_true_reward,19
40,-0.33333333333333337,-0.6583333333333334,cluster_trust_weighted_minus_cluster_static_nearest,repeated,lotte_technology_search_100k,-0.5,hit_at_10,19
40,-0.29188194444444454,-0.5738741732804233,cluster_trust_weighted_minus_cluster_static_nearest,repeated,lotte_technology_search_100k,-0.4340542328042328,evidence_recall_at_10,19
40,-0.2891666666666667,-0.6016666666666668,cluster_trust_weighted_minus_cluster_static_nearest,repeated,lotte_technology_search_100k,-0.44958333333333333,mrr_at_10,19
40,-0.2722369975810218,-0.5462102183363062,cluster_trust_weighted_minus_cluster_static_nearest,repeated,lotte_technology_search_100k,-0.41207216805469493,ndcg_at_10,19
40,-0.3416666666666667,-0.6583333333333334,cluster_trust_weighted_minus_cluster_static_nearest,repeated,lotte_technology_search_100k,-0.5,selected_cluster_hit,19
40,-0.33333333333333337,-0.6583333333333334,cluster_trust_weighted_minus_cluster_static_nearest,repeated,lotte_technology_search_100k,-0.5,route_true_reward,19
40,0.7416666666666666,0.475,cluster_oracle_minus_cluster_cold_no_feedback,repeated,lotte_technology_search_100k,0.6083333333333334,hit_at_10,19
40,0.6398003472222221,0.3804149305555556,cluster_oracle_minus_cluster_cold_no_feedback,repeated,lotte_technology_search_100k,0.5128472222222222,evidence_recall_at_10,19
40,0.6869479166666667,0.4140277777777778,cluster_oracle_minus_cluster_cold_no_feedback,repeated,lotte_technology_search_100k,0.5543055555555555,mrr_at_10,19
40,0.6102411909217931,0.3643268952182195,cluster_oracle_minus_cluster_cold_no_feedback,repeated,lotte_technology_search_100k,0.48713743087979483,ndcg_at_10,19
40,0.7666666666666667,0.5125,cluster_oracle_minus_cluster_cold_no_feedback,repeated,lotte_technology_search_100k,0.6458333333333334,selected_cluster_hit,19
40,0.7625,0.5040625,cluster_oracle_minus_cluster_cold_no_feedback,repeated,lotte_technology_search_100k,0.6375,route_true_reward,19
64,0.09375,-0.09375,cluster_equal_noisy_minus_cluster_cold_no_feedback,unseen,lotte_technology_search_100k,0.0,hit_at_10,19
64,0.05357142857142856,-0.03311011904761904,cluster_equal_noisy_minus_cluster_cold_no_feedback,unseen,lotte_technology_search_100k,0.008432539682539682,evidence_recall_at_10,19
64,0.06253255208333286,-0.08203125,cluster_equal_noisy_minus_cluster_cold_no_feedback,unseen,lotte_technology_search_100k,-0.009114583333333332,mrr_at_10,19
64,0.040273525807254316,-0.041774558889779025,cluster_equal_noisy_minus_cluster_cold_no_feedback,unseen,lotte_technology_search_100k,-0.0020085690320257327,ndcg_at_10,19
64,0.125,-0.078125,cluster_equal_noisy_minus_cluster_cold_no_feedback,unseen,lotte_technology_search_100k,0.015625,selected_cluster_hit,19
64,0.078125,-0.109375,cluster_equal_noisy_minus_cluster_cold_no_feedback,unseen,lotte_technology_search_100k,-0.015625,route_true_reward,19
64,0.25,0.03125,cluster_trust_weighted_minus_cluster_cold_no_feedback,unseen,lotte_technology_search_100k,0.140625,hit_at_10,19
64,0.14025979662698412,-0.006512741815476196,cluster_trust_weighted_minus_cluster_cold_no_feedback,unseen,lotte_technology_search_100k,0.06606522817460317,evidence_recall_at_10,19
64,0.23697916666666666,0.010937500000000003,cluster_trust_weighted_minus_cluster_cold_no_feedback,unseen,lotte_technology_search_100k,0.12291666666666667,mrr_at_10,19
64,0.15626270979294923,-0.0021116454273177113,cluster_trust_weighted_minus_cluster_cold_no_feedback,unseen,lotte_technology_search_100k,0.07651967353194646,ndcg_at_10,19
64,0.34375,0.078125,cluster_trust_weighted_minus_cluster_cold_no_feedback,unseen,lotte_technology_search_100k,0.203125,selected_cluster_hit,19
64,0.265625,0.015625,cluster_trust_weighted_minus_cluster_cold_no_feedback,unseen,lotte_technology_search_100k,0.140625,route_true_reward,19
64,0.265625,0.015625,cluster_trust_weighted_minus_cluster_equal_noisy,unseen,lotte_technology_search_100k,0.140625,hit_at_10,19
64,0.12708395337301587,-0.013211805555555551,cluster_trust_weighted_minus_cluster_equal_noisy,unseen,lotte_technology_search_100k,0.05763268849206349,evidence_recall_at_10,19
64,0.2375,0.030468750000000003,cluster_trust_weighted_minus_cluster_equal_noisy,unseen,lotte_technology_search_100k,0.13203125,mrr_at_10,19
64,0.14957503322939492,0.010491086241727433,cluster_trust_weighted_minus_cluster_equal_noisy,unseen,lotte_technology_search_100k,0.0785282425639722,ndcg_at_10,19
64,0.3125,0.0625,cluster_trust_weighted_minus_cluster_equal_noisy,unseen,lotte_technology_search_100k,0.1875,selected_cluster_hit,19
64,0.28125,0.03125,cluster_trust_weighted_minus_cluster_equal_noisy,unseen,lotte_technology_search_100k,0.15625,route_true_reward,19
