blocks,ci_high,ci_low,comparison,condition,dataset,delta,metric,seed
40,0.005833333333333331,-0.04494742063492063,learned_feedback_minus_dense,repeated,lotte_technology_search_100k,-0.017791005291005295,evidence_recall_at_10,13
40,0.0,0.0,learned_feedback_minus_dense,repeated,lotte_technology_search_100k,0.0,mrr_at_10,13
40,0.004347655092603413,-0.02821396580812869,learned_feedback_minus_dense,repeated,lotte_technology_search_100k,-0.01112549513567821,ndcg_at_10,13
0,nan,nan,learned_feedback_minus_dense,repeated,lotte_technology_search_100k,nan,selected_cluster_hit,13
0,nan,nan,learned_feedback_minus_dense,repeated,lotte_technology_search_100k,nan,route_true_reward,13
40,45.26250000000001,-361.3391666666666,learned_feedback_minus_dense,repeated,lotte_technology_search_100k,-118.79166666666666,final_context_tokens,13
40,0.0,0.0,learned_feedback_minus_static_nearest,repeated,lotte_technology_search_100k,0.0,hit_at_10,13
40,0.007857142857142854,-0.03982275132275133,learned_feedback_minus_static_nearest,repeated,lotte_technology_search_100k,-0.014596560846560849,evidence_recall_at_10,13
40,0.0,0.0,learned_feedback_minus_static_nearest,repeated,lotte_technology_search_100k,0.0,mrr_at_10,13
40,0.00395269960914874,-0.026063259527277546,learned_feedback_minus_static_nearest,repeated,lotte_technology_search_100k,-0.010406012088918086,ndcg_at_10,13
40,-0.7166666666666667,-0.9501041666666666,learned_feedback_minus_static_nearest,repeated,lotte_technology_search_100k,-0.8458333333333334,selected_cluster_hit,13
40,-0.6833333333333333,-0.9333333333333333,learned_feedback_minus_static_nearest,repeated,lotte_technology_search_100k,-0.8208333333333334,route_true_reward,13
40,44.25333333333332,-90.62614583333331,learned_feedback_minus_static_nearest,repeated,lotte_technology_search_100k,-20.366666666666653,final_context_tokens,13
40,0.0,0.0,learned_feedback_minus_cold_no_feedback,repeated,lotte_technology_search_100k,0.0,hit_at_10,13
40,0.029166666666666667,-0.010714285714285714,learned_feedback_minus_cold_no_feedback,repeated,lotte_technology_search_100k,0.007374338624338624,evidence_recall_at_10,13
40,0.0,0.0,learned_feedback_minus_cold_no_feedback,repeated,lotte_technology_search_100k,0.0,mrr_at_10,13
40,0.012150461781678107,-0.006966139665579751,learned_feedback_minus_cold_no_feedback,repeated,lotte_technology_search_100k,0.002467486326972053,ndcg_at_10,13
40,-0.008333333333333331,-0.2375,learned_feedback_minus_cold_no_feedback,repeated,lotte_technology_search_100k,-0.12083333333333332,selected_cluster_hit,13
40,-0.008333333333333335,-0.2375,learned_feedback_minus_cold_no_feedback,repeated,lotte_technology_search_100k,-0.12083333333333332,route_true_reward,13
40,1.8338541666666635,-232.12187500000005,learned_feedback_minus_cold_no_feedback,repeated,lotte_technology_search_100k,-90.22916666666666,final_context_tokens,13
64,0.078125,0.0,learned_feedback_minus_dense,unseen,lotte_technology_search_100k,0.03125,hit_at_10,13
64,0.09065755208333323,-0.017733134920634917,learned_feedback_minus_dense,unseen,lotte_technology_search_100k,0.031448412698412705,evidence_recall_at_10,13
64,0.012574714781746026,-0.0010356212797619044,learned_feedback_minus_dense,unseen,lotte_technology_search_100k,0.004929315476190476,mrr_at_10,13
64,0.03424731871896096,-0.009716769227953594,learned_feedback_minus_dense,unseen,lotte_technology_search_100k,0.011734314435373844,ndcg_at_10,13
0,nan,nan,learned_feedback_minus_dense,unseen,lotte_technology_search_100k,nan,selected_cluster_hit,13
0,nan,nan,learned_feedback_minus_dense,unseen,lotte_technology_search_100k,nan,route_true_reward,13
64,172.94296874999992,-68.110546875,learned_feedback_minus_dense,unseen,lotte_technology_search_100k,65.8125,final_context_tokens,13
64,0.0,0.0,learned_feedback_minus_static_nearest,unseen,lotte_technology_search_100k,0.0,hit_at_10,13
64,-0.005989583333333334,-0.06223958333333333,learned_feedback_minus_static_nearest,unseen,lotte_technology_search_100k,-0.03136160714285714,evidence_recall_at_10,13
64,0.0011780753968253965,-0.002623077876984126,learned_feedback_minus_static_nearest,unseen,lotte_technology_search_100k,-0.000558035714285714,mrr_at_10,13
64,-0.00042783826441033303,-0.024597387912527156,learned_feedback_minus_static_nearest,unseen,lotte_technology_search_100k,-0.011921168707453196,ndcg_at_10,13
64,-0.46875,-0.71875,learned_feedback_minus_static_nearest,unseen,lotte_technology_search_100k,-0.59375,selected_cluster_hit,13
64,-0.421875,-0.671875,learned_feedback_minus_static_nearest,unseen,lotte_technology_search_100k,-0.546875,route_true_reward,13
64,52.90703124999999,-56.144921875,learned_feedback_minus_static_nearest,unseen,lotte_technology_search_100k,3.90625,final_context_tokens,13
64,0.0,0.0,learned_feedback_minus_cold_no_feedback,unseen,lotte_technology_search_100k,0.0,hit_at_10,13
64,0.002232142857142856,-0.03943452380952381,learned_feedback_minus_cold_no_feedback,unseen,lotte_technology_search_100k,-0.015997023809523808,evidence_recall_at_10,13
64,0.001835782490079358,-0.00043402777777777797,learned_feedback_minus_cold_no_feedback,unseen,lotte_technology_search_100k,0.0005456349206349204,mrr_at_10,13
64,0.0024567693592185197,-0.016824158035029284,learned_feedback_minus_cold_no_feedback,unseen,lotte_technology_search_100k,-0.006266882872232143,ndcg_at_10,13
64,0.28125,-0.015625,learned_feedback_minus_cold_no_feedback,unseen,lotte_technology_search_100k,0.140625,selected_cluster_hit,13
64,0.265625,-0.015625,learned_feedback_minus_cold_no_feedback,unseen,lotte_technology_search_100k,0.125,route_true_reward,13
64,32.456249999999955,-73.6265625,learned_feedback_minus_cold_no_feedback,unseen,lotte_technology_search_100k,-15.03125,final_context_tokens,13
48,0.0625,-0.0625,learned_feedback_minus_dense,nearby,lotte_technology_search_100k,0.0,hit_at_10,17
48,0.0787037037037037,-0.05115740740740741,learned_feedback_minus_dense,nearby,lotte_technology_search_100k,0.013657407407407403,evidence_recall_at_10,17
48,0.006250000000000001,-0.010416666666666666,learned_feedback_minus_dense,nearby,lotte_technology_search_100k,-0.0013888888888888885,mrr_at_10,17
48,0.025919830354619092,-0.019534988522961587,learned_feedback_minus_dense,nearby,lotte_technology_search_100k,0.003489710574696951,ndcg_at_10,17
0,nan,nan,learned_feedback_minus_dense,nearby,lotte_technology_search_100k,nan,selected_cluster_hit,17
0,nan,nan,learned_feedback_minus_dense,nearby,lotte_technology_search_100k,nan,route_true_reward,17
48,447.4635416666666,-60.881770833333334,learned_feedback_minus_dense,nearby,lotte_technology_search_100k,142.16666666666666,final_context_tokens,17
48,0.0,0.0,learned_feedback_minus_static_nearest,nearby,lotte_technology_search_100k,0.0,hit_at_10,17
48,0.037630208333333116,-0.010416666666666666,learned_feedback_minus_static_nearest,nearby,lotte_technology_search_100k,0.009837962962962962,evidence_recall_at_10,17
48,0.0,0.0,learned_feedback_minus_static_nearest,nearby,lotte_technology_search_100k,0.0,mrr_at_10,17
48,0.013997662964319488,-0.006825184862436601,learned_feedback_minus_static_nearest,nearby,lotte_technology_search_100k,0.0026972710836215157,ndcg_at_10,17
48,-0.5416666666666666,-0.8125,learned_feedback_minus_static_nearest,nearby,lotte_technology_search_100k,-0.6875,selected_cluster_hit,17
48,-0.5208333333333334,-0.8125,learned_feedback_minus_static_nearest,nearby,lotte_technology_search_100k,-0.6666666666666666,route_true_reward,17
48,-5.553645833333462,-192.3984375,learned_feedback_minus_static_nearest,nearby,lotte_technology_search_100k,-95.85416666666667,final_context_tokens,17
48,0.0,0.0,learned_feedback_minus_cold_no_feedback,nearby,lotte_technology_search_100k,0.0,hit_at_10,17
48,0.010648148148148148,-0.004861111111111111,learned_feedback_minus_cold_no_feedback,nearby,lotte_technology_search_100k,0.002083333333333333,evidence_recall_at_10,17
48,0.0,-0.002604166666666666,learned_feedback_minus_cold_no_feedback,nearby,lotte_technology_search_100k,-0.0008680555555555554,mrr_at_10,17
48,0.010046722942263329,-0.0037146724670909285,learned_feedback_minus_cold_no_feedback,nearby,lotte_technology_search_100k,0.002234631627735196,ndcg_at_10,17
48,0.16666666666666666,-0.08333333333333333,learned_feedback_minus_cold_no_feedback,nearby,lotte_technology_search_100k,0.041666666666666664,selected_cluster_hit,17
48,0.16666666666666666,-0.08333333333333333,learned_feedback_minus_cold_no_feedback,nearby,lotte_technology_search_100k,0.041666666666666664,route_true_reward,17
48,29.479687499999994,-143.66875,learned_feedback_minus_cold_no_feedback,nearby,lotte_technology_search_100k,-49.625,final_context_tokens,17
40,0.0,0.0,learned_feedback_minus_dense,repeated,lotte_technology_search_100k,0.0,hit_at_10,17
40,0.019793402777777747,-0.032781250000000005,learned_feedback_minus_dense,repeated,lotte_technology_search_100k,-0.005208333333333338,evidence_recall_at_10,17
40,0.0,0.0,learned_feedback_minus_dense,repeated,lotte_technology_search_100k,0.0,mrr_at_10,17
40,0.011817781264801852,-0.02087219133306176,learned_feedback_minus_dense,repeated,lotte_technology_search_100k,-0.003743941641372826,ndcg_at_10,17
0,nan,nan,learned_feedback_minus_dense,repeated,lotte_technology_search_100k,nan,selected_cluster_hit,17
0,nan,nan,learned_feedback_minus_dense,repeated,lotte_technology_search_100k,nan,route_true_reward,17
40,98.12124999999999,-112.69895833333335,learned_feedback_minus_dense,repeated,lotte_technology_search_100k,-7.320833333333337,final_context_tokens,17
40,0.0,0.0,learned_feedback_minus_static_nearest,repeated,lotte_technology_search_100k,0.0,hit_at_10,17
40,0.04458333333333332,-0.020833333333333336,learned_feedback_minus_static_nearest,repeated,lotte_technology_search_100k,0.008958333333333329,evidence_recall_at_10,17
40,0.0,0.0,learned_feedback_minus_static_nearest,repeated,lotte_technology_search_100k,0.0,mrr_at_10,17
40,0.016788506376134604,-0.015129727149140538,learned_feedback_minus_static_nearest,repeated,lotte_technology_search_100k,0.0010953965733822165,ndcg_at_10,17
40,-0.675,-0.9125,learned_feedback_minus_static_nearest,repeated,lotte_technology_search_100k,-0.8,selected_cluster_hit,17
40,-0.675,-0.9125,learned_feedback_minus_static_nearest,repeated,lotte_technology_search_100k,-0.8,route_true_reward,17
40,287.37302083333327,-106.77614583333336,learned_feedback_minus_static_nearest,repeated,lotte_technology_search_100k,61.429166666666674,final_context_tokens,17
40,0.0,0.0,learned_feedback_minus_cold_no_feedback,repeated,lotte_technology_search_100k,0.0,hit_at_10,17
40,0.02291666666666666,-0.01111111111111111,learned_feedback_minus_cold_no_feedback,repeated,lotte_technology_search_100k,0.005902777777777776,evidence_recall_at_10,17
40,0.0,0.0,learned_feedback_minus_cold_no_feedback,repeated,lotte_technology_search_100k,0.0,mrr_at_10,17
40,0.012375214429881121,-0.007836531372814214,learned_feedback_minus_cold_no_feedback,repeated,lotte_technology_search_100k,0.0026197877286911475,ndcg_at_10,17
40,0.13333333333333336,-0.07916666666666665,learned_feedback_minus_cold_no_feedback,repeated,lotte_technology_search_100k,0.025000000000000005,selected_cluster_hit,17
40,0.13333333333333336,-0.07916666666666665,learned_feedback_minus_cold_no_feedback,repeated,lotte_technology_search_100k,0.025000000000000005,route_true_reward,17
40,360.3973958333333,-5.6819791666666735,learned_feedback_minus_cold_no_feedback,repeated,lotte_technology_search_100k,130.62916666666666,final_context_tokens,17
64,0.09375,-0.03125,learned_feedback_minus_dense,unseen,lotte_technology_search_100k,0.03125,hit_at_10,17
64,0.12337518601190459,-0.002112785218253963,learned_feedback_minus_dense,unseen,lotte_technology_search_100k,0.057118055555555554,evidence_recall_at_10,17
64,0.013312717013888883,-0.003255208333333333,learned_feedback_minus_dense,unseen,lotte_technology_search_100k,0.004495287698412698,mrr_at_10,17
64,0.044709321186017226,-0.001934251388565524,learned_feedback_minus_dense,unseen,lotte_technology_search_100k,0.020295076931241954,ndcg_at_10,17
0,nan,nan,learned_feedback_minus_dense,unseen,lotte_technology_search_100k,nan,selected_cluster_hit,17
0,nan,nan,learned_feedback_minus_dense,unseen,lotte_technology_search_100k,nan,route_true_reward,17
64,159.91679687499985,-92.5953125,learned_feedback_minus_dense,unseen,lotte_technology_search_100k,45.140625,final_context_tokens,17
64,0.03125,-0.09375,learned_feedback_minus_static_nearest,unseen,lotte_technology_search_100k,-0.03125,hit_at_10,17
64,0.041294642857142856,-0.06064298115079364,learned_feedback_minus_static_nearest,unseen,lotte_technology_search_100k,-0.010354662698412696,evidence_recall_at_10,17
64,0.0031936693948412635,-0.012587890625,learned_feedback_minus_static_nearest,unseen,lotte_technology_search_100k,-0.004290674603174603,mrr_at_10,17
64,0.013552992746622266,-0.02269617219283339,learned_feedback_minus_static_nearest,unseen,lotte_technology_search_100k,-0.004531408846137679,ndcg_at_10,17
64,-0.59375,-0.8125,learned_feedback_minus_static_nearest,unseen,lotte_technology_search_100k,-0.703125,selected_cluster_hit,17
64,-0.609375,-0.828125,learned_feedback_minus_static_nearest,unseen,lotte_technology_search_100k,-0.71875,route_true_reward,17
64,65.14921874999987,-49.61015625,learned_feedback_minus_static_nearest,unseen,lotte_technology_search_100k,7.90625,final_context_tokens,17
64,0.0625,-0.0625,learned_feedback_minus_cold_no_feedback,unseen,lotte_technology_search_100k,0.0,hit_at_10,17
64,0.06573040674603164,-0.013392857142857142,learned_feedback_minus_cold_no_feedback,unseen,lotte_technology_search_100k,0.02132936507936508,evidence_recall_at_10,17
64,0.006361607142857143,-0.007682756696428572,learned_feedback_minus_cold_no_feedback,unseen,lotte_technology_search_100k,-0.0006510416666666665,mrr_at_10,17
64,0.022730719568374618,-0.006358338415997201,learned_feedback_minus_cold_no_feedback,unseen,lotte_technology_search_100k,0.0069466331188063465,ndcg_at_10,17
64,0.21875,0.0,learned_feedback_minus_cold_no_feedback,unseen,lotte_technology_search_100k,0.109375,selected_cluster_hit,17
64,0.171875,-0.046875,learned_feedback_minus_cold_no_feedback,unseen,lotte_technology_search_100k,0.0625,route_true_reward,17
64,19.76640624999999,-85.484375,learned_feedback_minus_cold_no_feedback,unseen,lotte_technology_search_100k,-30.1875,final_context_tokens,17
48,0.0625,-0.0625,learned_feedback_minus_dense,nearby,lotte_technology_search_100k,0.0,hit_at_10,19
48,0.07293402777777754,-0.05439814814814815,learned_feedback_minus_dense,nearby,lotte_technology_search_100k,0.009027777777777775,evidence_recall_at_10,19
48,0.006250000000000001,-0.010416666666666666,learned_feedback_minus_dense,nearby,lotte_technology_search_100k,-0.0013888888888888885,mrr_at_10,19
48,0.021193219341544584,-0.0236542896997692,learned_feedback_minus_dense,nearby,lotte_technology_search_100k,-1.770953624969628e-05,ndcg_at_10,19
0,nan,nan,learned_feedback_minus_dense,nearby,lotte_technology_search_100k,nan,selected_cluster_hit,19
0,nan,nan,learned_feedback_minus_dense,nearby,lotte_technology_search_100k,nan,route_true_reward,19
48,143.4822916666666,-148.52135416666667,learned_feedback_minus_dense,nearby,lotte_technology_search_100k,8.895833333333334,final_context_tokens,19
48,0.0,0.0,learned_feedback_minus_static_nearest,nearby,lotte_technology_search_100k,0.0,hit_at_10,19
48,0.0,-0.026620370370370374,learned_feedback_minus_static_nearest,nearby,lotte_technology_search_100k,-0.010416666666666666,evidence_recall_at_10,19
48,0.0,-0.0006944444444444437,learned_feedback_minus_static_nearest,nearby,lotte_technology_search_100k,-0.00023148148148148125,mrr_at_10,19
48,-3.456492343048914e-05,-0.016875289414937596,learned_feedback_minus_static_nearest,nearby,lotte_technology_search_100k,-0.007006172284646189,ndcg_at_10,19
48,-0.2916666666666667,-0.5625,learned_feedback_minus_static_nearest,nearby,lotte_technology_search_100k,-0.4166666666666667,selected_cluster_hit,19
48,-0.25,-0.5416666666666666,learned_feedback_minus_static_nearest,nearby,lotte_technology_search_100k,-0.3958333333333333,route_true_reward,19
48,24.19114583333328,-659.7927083333333,learned_feedback_minus_static_nearest,nearby,lotte_technology_search_100k,-232.5625,final_context_tokens,19
48,0.0625,0.0,learned_feedback_minus_cold_no_feedback,nearby,lotte_technology_search_100k,0.020833333333333332,hit_at_10,19
48,0.05845486111111103,-0.030671296296296294,learned_feedback_minus_cold_no_feedback,nearby,lotte_technology_search_100k,0.006597222222222222,evidence_recall_at_10,19
48,0.006250000000000001,0.0,learned_feedback_minus_cold_no_feedback,nearby,lotte_technology_search_100k,0.0020833333333333333,mrr_at_10,19
48,0.013615573180044981,-0.017506921171073535,learned_feedback_minus_cold_no_feedback,nearby,lotte_technology_search_100k,-0.0029102374722354747,ndcg_at_10,19
48,0.4375,0.14583333333333334,learned_feedback_minus_cold_no_feedback,nearby,lotte_technology_search_100k,0.2916666666666667,selected_cluster_hit,19
48,0.4375,0.14583333333333334,learned_feedback_minus_cold_no_feedback,nearby,lotte_technology_search_100k,0.2916666666666667,route_true_reward,19
48,34.83749999999994,-641.071875,learned_feedback_minus_cold_no_feedback,nearby,lotte_technology_search_100k,-231.5625,final_context_tokens,19
40,0.0,0.0,learned_feedback_minus_dense,repeated,lotte_technology_search_100k,0.0,hit_at_10,19
40,0.002083333333333333,-0.04239451058201058,learned_feedback_minus_dense,repeated,lotte_technology_search_100k,-0.018683862433862435,evidence_recall_at_10,19
40,0.0,0.0,learned_feedback_minus_dense,repeated,lotte_technology_search_100k,0.0,mrr_at_10,19
40,0.0017962462634869072,-0.021655184598973733,learned_feedback_minus_dense,repeated,lotte_technology_search_100k,-0.00933369021346494,ndcg_at_10,19
0,nan,nan,learned_feedback_minus_dense,repeated,lotte_technology_search_100k,nan,selected_cluster_hit,19
0,nan,nan,learned_feedback_minus_dense,repeated,lotte_technology_search_100k,nan,route_true_reward,19
40,64.0013541666666,-371.58968749999997,learned_feedback_minus_dense,repeated,lotte_technology_search_100k,-123.59166666666667,final_context_tokens,19
40,0.0,0.0,learned_feedback_minus_static_nearest,repeated,lotte_technology_search_100k,0.0,hit_at_10,19
40,-0.004166666666666666,-0.04239451058201058,learned_feedback_minus_static_nearest,repeated,lotte_technology_search_100k,-0.020489417989417988,evidence_recall_at_10,19
40,0.0,0.0,learned_feedback_minus_static_nearest,repeated,lotte_technology_search_100k,0.0,mrr_at_10,19
40,-0.003015155562133659,-0.021672515697463847,learned_feedback_minus_static_nearest,repeated,lotte_technology_search_100k,-0.011317247202138742,ndcg_at_10,19
40,-0.3541666666666667,-0.6500000000000001,learned_feedback_minus_static_nearest,repeated,lotte_technology_search_100k,-0.5,selected_cluster_hit,19
40,-0.35,-0.6458333333333334,learned_feedback_minus_static_nearest,repeated,lotte_technology_search_100k,-0.5,route_true_reward,19
40,27.673854166666626,-135.94729166666667,learned_feedback_minus_static_nearest,repeated,lotte_technology_search_100k,-48.94166666666666,final_context_tokens,19
40,0.0,0.0,learned_feedback_minus_cold_no_feedback,repeated,lotte_technology_search_100k,0.0,hit_at_10,19
40,0.012658730158730161,-0.013293650793650797,learned_feedback_minus_cold_no_feedback,repeated,lotte_technology_search_100k,0.00011243386243386388,evidence_recall_at_10,19
40,0.0,0.0,learned_feedback_minus_cold_no_feedback,repeated,lotte_technology_search_100k,0.0,mrr_at_10,19
40,0.010559714285730312,-0.005583798084564792,learned_feedback_minus_cold_no_feedback,repeated,lotte_technology_search_100k,0.0019379373655896135,ndcg_at_10,19
40,0.4208333333333334,0.0875,learned_feedback_minus_cold_no_feedback,repeated,lotte_technology_search_100k,0.2583333333333333,selected_cluster_hit,19
40,0.425,0.09166666666666666,learned_feedback_minus_cold_no_feedback,repeated,lotte_technology_search_100k,0.2583333333333333,route_true_reward,19
40,40.687708333333326,-258.4236458333333,learned_feedback_minus_cold_no_feedback,repeated,lotte_technology_search_100k,-88.92083333333335,final_context_tokens,19
64,0.0625,-0.0625,learned_feedback_minus_dense,unseen,lotte_technology_search_100k,0.0,hit_at_10,19
64,0.09001596602182534,-0.022795603918650795,learned_feedback_minus_dense,unseen,lotte_technology_search_100k,0.029495287698412698,evidence_recall_at_10,19
64,0.01020027281746031,-0.008153521825396824,learned_feedback_minus_dense,unseen,lotte_technology_search_100k,0.0009796626984126984,mrr_at_10,19
64,0.033592562316200426,-0.012446175358091503,learned_feedback_minus_dense,unseen,lotte_technology_search_100k,0.009730856496405966,ndcg_at_10,19
0,nan,nan,learned_feedback_minus_dense,unseen,lotte_technology_search_100k,nan,selected_cluster_hit,19
0,nan,nan,learned_feedback_minus_dense,unseen,lotte_technology_search_100k,nan,route_true_reward,19
64,124.06796874999992,-71.81328125,learned_feedback_minus_dense,unseen,lotte_technology_search_100k,31.625,final_context_tokens,19
64,0.0,-0.109375,learned_feedback_minus_static_nearest,unseen,lotte_technology_search_100k,-0.046875,hit_at_10,19
64,0.005766369047619045,-0.05412946428571428,learned_feedback_minus_static_nearest,unseen,lotte_technology_search_100k,-0.022507440476190473,evidence_recall_at_10,19
64,-0.000279017857142857,-0.012326853918650795,learned_feedback_minus_static_nearest,unseen,lotte_technology_search_100k,-0.005791170634920634,mrr_at_10,19
64,0.003921169793068891,-0.022828358901116383,learned_feedback_minus_static_nearest,unseen,lotte_technology_search_100k,-0.009073099821150387,ndcg_at_10,19
64,-0.578125,-0.796875,learned_feedback_minus_static_nearest,unseen,lotte_technology_search_100k,-0.6875,selected_cluster_hit,19
64,-0.53125,-0.765625,learned_feedback_minus_static_nearest,unseen,lotte_technology_search_100k,-0.65625,route_true_reward,19
64,119.187890625,-165.690625,learned_feedback_minus_static_nearest,unseen,lotte_technology_search_100k,-33.125,final_context_tokens,19
64,0.0,-0.078125,learned_feedback_minus_cold_no_feedback,unseen,lotte_technology_search_100k,-0.03125,hit_at_10,19
64,0.03190646701388881,-0.03971354166666667,learned_feedback_minus_cold_no_feedback,unseen,lotte_technology_search_100k,-0.003689236111111111,evidence_recall_at_10,19
64,0.0003906249999999999,-0.008463541666666668,learned_feedback_minus_cold_no_feedback,unseen,lotte_technology_search_100k,-0.0033854166666666668,mrr_at_10,19
64,0.011764726180562901,-0.018232252715068092,learned_feedback_minus_cold_no_feedback,unseen,lotte_technology_search_100k,-0.0026001848981057844,ndcg_at_10,19
64,0.265625,0.015625,learned_feedback_minus_cold_no_feedback,unseen,lotte_technology_search_100k,0.140625,selected_cluster_hit,19
64,0.203125,-0.015625,learned_feedback_minus_cold_no_feedback,unseen,lotte_technology_search_100k,0.09375,route_true_reward,19
64,106.75273437499996,-175.658203125,learned_feedback_minus_cold_no_feedback,unseen,lotte_technology_search_100k,-40.84375,final_context_tokens,19
