run_id,source_label,method,seed,policy,num_queries,num_skipped_no_gt,avg_context_chunks@1,avg_context_chunks@10,avg_context_chunks@5,avg_context_tokens@1,avg_context_tokens@10,avg_context_tokens@5,avg_missing_chunks@1,avg_missing_chunks@10,avg_missing_chunks@5,context_token_delta_vs_baseline@1,context_token_delta_vs_baseline@10,context_token_delta_vs_baseline@5,context_token_ratio_vs_baseline@1,context_token_ratio_vs_baseline@10,context_token_ratio_vs_baseline@5,evidence_recall@1,evidence_recall@10,evidence_recall@5,hit@1,hit@10,hit@5,hit_delta_vs_baseline@1,hit_delta_vs_baseline@10,hit_delta_vs_baseline@5,max_context_tokens@1,max_context_tokens@10,max_context_tokens@5,median_context_tokens@1,median_context_tokens@10,median_context_tokens@5,mrr@1,mrr@10,mrr@5,ndcg@1,ndcg@10,ndcg@5,p95_context_tokens@1,p95_context_tokens@10,p95_context_tokens@5,recall@1,recall@10,recall@5
dense:token_budget_r0.97_m7,dense,dense,,token_budget_r0.97_m7,596,0,1.0,8.961409395973154,5.0,161.64093959731542,1310.768456375839,770.5184563758389,0.0,0.0,0.0,0.0,-161.61912751677846,0.0,1.0,0.8902332991089895,1.0,0.291594348575516,0.6897494550757691,0.611129549370119,0.6308724832214765,0.8573825503355704,0.8104026845637584,0.0,-0.010067114093959773,0.0,1520.0,7492.0,4718.0,104.0,1150.5,656.0,0.6308724832214765,0.7070862629167995,0.7003914988814316,0.6308724832214765,0.6423096923223703,0.6265869854600753,501.25,2531.75,1773.5,0.6308724832214765,0.8573825503355704,0.8104026845637584
dense:token_budget_r0.97_m8,dense,dense,,token_budget_r0.97_m8,596,0,1.0,8.961409395973154,5.0,161.64093959731542,1312.6308724832215,770.5184563758389,0.0,0.0,0.0,0.0,-159.75671140939585,0.0,1.0,0.8914981943904744,1.0,0.291594348575516,0.6897494550757691,0.611129549370119,0.6308724832214765,0.8573825503355704,0.8104026845637584,0.0,-0.010067114093959773,0.0,1520.0,7551.0,4718.0,104.0,1150.5,656.0,0.6308724832214765,0.7070862629167995,0.7003914988814316,0.6308724832214765,0.6423096923223703,0.6265869854600753,501.25,2531.75,1773.5,0.6308724832214765,0.8573825503355704,0.8104026845637584
dense:token_budget_r0.98_m5,dense,dense,,token_budget_r0.98_m5,596,0,1.0,8.993288590604028,5.0,161.64093959731542,1320.1996644295302,770.5184563758389,0.0,0.0,0.0,0.0,-152.18791946308716,0.0,1.0,0.8966386832326165,1.0,0.291594348575516,0.6895164200272978,0.611129549370119,0.6308724832214765,0.8573825503355704,0.8104026845637584,0.0,-0.010067114093959773,0.0,1520.0,6553.0,4718.0,104.0,1159.0,656.0,0.6308724832214765,0.7070862629167995,0.7003914988814316,0.6308724832214765,0.6422312353692909,0.6265869854600753,501.25,2564.75,1773.5,0.6308724832214765,0.8573825503355704,0.8104026845637584
dense:token_budget_r0.98_m6,dense,dense,,token_budget_r0.98_m6,596,0,1.0,8.993288590604028,5.0,161.64093959731542,1320.1996644295302,770.5184563758389,0.0,0.0,0.0,0.0,-152.18791946308716,0.0,1.0,0.8966386832326165,1.0,0.291594348575516,0.6895164200272978,0.611129549370119,0.6308724832214765,0.8573825503355704,0.8104026845637584,0.0,-0.010067114093959773,0.0,1520.0,6553.0,4718.0,104.0,1159.0,656.0,0.6308724832214765,0.7070862629167995,0.7003914988814316,0.6308724832214765,0.6422312353692909,0.6265869854600753,501.25,2564.75,1773.5,0.6308724832214765,0.8573825503355704,0.8104026845637584
dense:token_budget_r0.98_m7,dense,dense,,token_budget_r0.98_m7,596,0,1.0,8.98993288590604,5.0,161.64093959731542,1321.775167785235,770.5184563758389,0.0,0.0,0.0,0.0,-150.6124161073824,0.0,1.0,0.8977087162680348,1.0,0.291594348575516,0.6895164200272978,0.611129549370119,0.6308724832214765,0.8573825503355704,0.8104026845637584,0.0,-0.010067114093959773,0.0,1520.0,7492.0,4718.0,104.0,1159.0,656.0,0.6308724832214765,0.7070862629167995,0.7003914988814316,0.6308724832214765,0.6422312353692909,0.6265869854600753,501.25,2564.75,1773.5,0.6308724832214765,0.8573825503355704,0.8104026845637584
dense:token_budget_r0.98_m8,dense,dense,,token_budget_r0.98_m8,596,0,1.0,8.98993288590604,5.0,161.64093959731542,1322.0620805369128,770.5184563758389,0.0,0.0,0.0,0.0,-150.32550335570454,0.0,1.0,0.8979035785141014,1.0,0.291594348575516,0.6895164200272978,0.611129549370119,0.6308724832214765,0.8573825503355704,0.8104026845637584,0.0,-0.010067114093959773,0.0,1520.0,7551.0,4718.0,104.0,1159.0,656.0,0.6308724832214765,0.7070862629167995,0.7003914988814316,0.6308724832214765,0.6422312353692909,0.6265869854600753,501.25,2564.75,1773.5,0.6308724832214765,0.8573825503355704,0.8104026845637584
dense:token_budget_r0.99_m5,dense,dense,,token_budget_r0.99_m5,596,0,1.0,8.998322147651006,5.0,161.64093959731542,1329.515100671141,770.5184563758389,0.0,0.0,0.0,0.0,-142.8724832214764,0.0,1.0,0.9029654387306377,1.0,0.291594348575516,0.6903553462017945,0.611129549370119,0.6308724832214765,0.8573825503355704,0.8104026845637584,0.0,-0.010067114093959773,0.0,1520.0,7506.0,4718.0,104.0,1160.5,656.0,0.6308724832214765,0.7070862629167995,0.7003914988814316,0.6308724832214765,0.6426211000942629,0.6265869854600753,501.25,2601.5,1773.5,0.6308724832214765,0.8573825503355704,0.8104026845637584
dense:token_budget_r0.99_m6,dense,dense,,token_budget_r0.99_m6,596,0,1.0,8.998322147651006,5.0,161.64093959731542,1329.515100671141,770.5184563758389,0.0,0.0,0.0,0.0,-142.8724832214764,0.0,1.0,0.9029654387306377,1.0,0.291594348575516,0.6903553462017945,0.611129549370119,0.6308724832214765,0.8573825503355704,0.8104026845637584,0.0,-0.010067114093959773,0.0,1520.0,7506.0,4718.0,104.0,1160.5,656.0,0.6308724832214765,0.7070862629167995,0.7003914988814316,0.6308724832214765,0.6426211000942629,0.6265869854600753,501.25,2601.5,1773.5,0.6308724832214765,0.8573825503355704,0.8104026845637584
dense:token_budget_r0.99_m7,dense,dense,,token_budget_r0.99_m7,596,0,1.0,8.998322147651006,5.0,161.64093959731542,1329.515100671141,770.5184563758389,0.0,0.0,0.0,0.0,-142.8724832214764,0.0,1.0,0.9029654387306377,1.0,0.291594348575516,0.6903553462017945,0.611129549370119,0.6308724832214765,0.8573825503355704,0.8104026845637584,0.0,-0.010067114093959773,0.0,1520.0,7506.0,4718.0,104.0,1160.5,656.0,0.6308724832214765,0.7070862629167995,0.7003914988814316,0.6308724832214765,0.6426211000942629,0.6265869854600753,501.25,2601.5,1773.5,0.6308724832214765,0.8573825503355704,0.8104026845637584
dense:token_budget_r0.99_m8,dense,dense,,token_budget_r0.99_m8,596,0,1.0,8.998322147651006,5.0,161.64093959731542,1329.5906040268455,770.5184563758389,0.0,0.0,0.0,0.0,-142.79697986577185,0.0,1.0,0.9030167182690763,1.0,0.291594348575516,0.6903553462017945,0.611129549370119,0.6308724832214765,0.8573825503355704,0.8104026845637584,0.0,-0.010067114093959773,0.0,1520.0,7551.0,4718.0,104.0,1160.5,656.0,0.6308724832214765,0.7070862629167995,0.7003914988814316,0.6308724832214765,0.6426211000942629,0.6265869854600753,501.25,2601.5,1773.5,0.6308724832214765,0.8573825503355704,0.8104026845637584
