hit@10,hit_delta_vs_dense_pp,method,policy,seed_rows,split,token_saving_vs_dense_pct,tokens
0.8491620111731844,-1.1173184357541888,dense,token_budget_r0.93_m4,1,calibration,17.25991765688859,1222.6256983240223
0.8491620111731844,-1.1173184357541888,dense,token_budget_r0.93_m5,1,calibration,17.25991765688859,1222.6256983240223
0.8491620111731844,-1.1173184357541888,dense,token_budget_r0.93_m6,1,calibration,17.25991765688859,1222.6256983240223
0.8491620111731844,-1.1173184357541888,dense,token_budget_r0.93_m7,1,calibration,17.208878538239645,1223.3798882681565
0.8491620111731844,-1.1173184357541888,dense,token_budget_r0.93_m8,1,calibration,15.568821525653787,1247.6145251396647
0.8491620111731844,-1.1173184357541888,dense,token_budget_r0.94_m4,1,calibration,16.49206247188123,1233.9720670391062
0.8491620111731844,-1.1173184357541888,dense,token_budget_r0.94_m5,1,calibration,16.49206247188123,1233.9720670391062
0.8491620111731844,-1.1173184357541888,dense,token_budget_r0.94_m6,1,calibration,16.49206247188123,1233.9720670391062
0.8491620111731844,-1.1173184357541888,dense,token_budget_r0.94_m7,1,calibration,16.47807397269596,1234.1787709497207
0.8491620111731844,-1.1173184357541888,dense,token_budget_r0.94_m8,1,calibration,14.944632007954539,1256.8379888268157
0.8491620111731844,-1.1173184357541888,dense,token_budget_r0.95_m4,1,calibration,15.932900572016194,1242.2346368715084
0.8491620111731844,-1.1173184357541888,dense,token_budget_r0.95_m5,1,calibration,15.932900572016194,1242.2346368715084
0.8491620111731844,-1.1173184357541888,dense,token_budget_r0.95_m6,1,calibration,15.932900572016194,1242.2346368715084
0.8491620111731844,-1.1173184357541888,dense,token_budget_r0.95_m7,1,calibration,15.932900572016194,1242.2346368715084
0.8491620111731844,-1.1173184357541888,dense,token_budget_r0.95_m8,1,calibration,14.452009996105907,1264.1173184357542
0.8491620111731844,-1.1173184357541888,dense,token_budget_r0.96_m4,1,calibration,13.380566572023756,1279.9497206703911
0.8491620111731844,-1.1173184357541888,dense,token_budget_r0.96_m5,1,calibration,13.380566572023756,1279.9497206703911
0.8491620111731844,-1.1173184357541888,dense,token_budget_r0.96_m6,1,calibration,13.380566572023756,1279.9497206703911
0.8491620111731844,-1.1173184357541888,dense,token_budget_r0.96_m7,1,calibration,13.380566572023756,1279.9497206703911
0.8491620111731844,-1.1173184357541888,dense,token_budget_r0.96_m8,1,calibration,11.961679073583287,1300.9162011173185
0.8491620111731844,-1.1173184357541888,dense,token_budget_r0.97_m4,1,calibration,11.030120641353792,1314.68156424581
