selector,split,budget_ratio,min_keep,target_coverage,final_hit@10,hit_delta_vs_dense_pp,token_saving_vs_dense_pct,actual_coverage,source_selective_risk,dense_selective_risk,hit_delta_vs_source_pp,num_seeds,token_saving_vs_source_pct
dense_budget_only,test,0.8,7,1.0,0.8465227817745803,-2.3980815347721895,22.207196920266203,1.0,0.027548209366391185,0.027548209366391185,-2.3980815347721895,3,22.207196920266203
dense_budget_only,test,0.8,8,1.0,0.8513189448441247,-1.918465227817745,17.213558658488836,1.0,0.02203856749311295,0.02203856749311295,-1.918465227817745,3,17.213558658488836
dense_budget_only,test,0.85,4,1.0,0.8513189448441247,-1.918465227817745,22.889207882030536,1.0,0.02203856749311295,0.02203856749311295,-1.918465227817745,3,22.889207882030536
dense_budget_only,test,0.85,5,1.0,0.8513189448441247,-1.918465227817745,22.245530471094867,1.0,0.02203856749311295,0.02203856749311295,-1.918465227817745,3,22.245530471094867
dense_budget_only,test,0.85,6,1.0,0.8513189448441247,-1.918465227817745,21.456838052981865,1.0,0.02203856749311295,0.02203856749311295,-1.918465227817745,3,21.456838052981865
dense_budget_only,test,0.85,7,1.0,0.8561151079136691,-1.4388489208633115,19.750424115881504,1.0,0.01652892561983471,0.01652892561983471,-1.4388489208633115,3,19.750424115881504
dense_budget_only,test,0.85,8,1.0,0.8561151079136691,-1.4388489208633115,16.104821871329765,1.0,0.01652892561983471,0.01652892561983471,-1.4388489208633115,3,16.104821871329765
dense_budget_only,test,0.88,4,1.0,0.8537170263788969,-1.6786570743405282,19.624168080386273,1.0,0.01928374655647383,0.01928374655647383,-1.6786570743405282,3,19.624168080386273
dense_budget_only,test,0.88,5,1.0,0.8537170263788969,-1.6786570743405282,19.06792378963852,1.0,0.01928374655647383,0.01928374655647383,-1.6786570743405282,3,19.06792378963852
dense_budget_only,test,0.88,6,1.0,0.8537170263788969,-1.6786570743405282,18.989299230066557,1.0,0.01928374655647383,0.01928374655647383,-1.6786570743405282,3,18.989299230066557
dense_budget_only,test,0.88,7,1.0,0.8537170263788969,-1.6786570743405282,17.964406890251862,1.0,0.01928374655647383,0.01928374655647383,-1.6786570743405282,3,17.964406890251862
dense_budget_only,test,0.88,8,1.0,0.8561151079136691,-1.4388489208633115,15.259036930705982,1.0,0.01652892561983471,0.01652892561983471,-1.4388489208633115,3,15.259036930705982
dense_budget_only,test,0.9,4,1.0,0.8561151079136691,-1.4388489208633115,17.58400756883727,1.0,0.01652892561983471,0.01652892561983471,-1.4388489208633115,3,17.58400756883727
dense_budget_only,test,0.9,5,1.0,0.8561151079136691,-1.4388489208633115,17.032493801383264,1.0,0.01652892561983471,0.01652892561983471,-1.4388489208633115,3,17.032493801383264
dense_budget_only,test,0.9,6,1.0,0.8561151079136691,-1.4388489208633115,16.973280699464954,1.0,0.01652892561983471,0.01652892561983471,-1.4388489208633115,3,16.973280699464954
dense_budget_only,test,0.9,7,1.0,0.8561151079136691,-1.4388489208633115,16.532363304188948,1.0,0.01652892561983471,0.01652892561983471,-1.4388489208633115,3,16.532363304188948
dense_budget_only,test,0.9,8,1.0,0.8585131894484412,-1.1990407673860948,14.465940232285002,1.0,0.013774104683195593,0.013774104683195593,-1.1990407673860948,3,14.465940232285002
dense_budget_only,test,0.92,4,1.0,0.8561151079136691,-1.4388489208633115,16.3997455304711,1.0,0.01652892561983471,0.01652892561983471,-1.4388489208633115,3,16.3997455304711
dense_budget_only,test,0.92,5,1.0,0.8561151079136691,-1.4388489208633115,15.851820435860631,1.0,0.01652892561983471,0.01652892561983471,-1.4388489208633115,3,15.851820435860631
