run_id,source_label,method,seed,policy,num_queries,num_skipped_no_gt,avg_context_chunks@1,avg_context_chunks@10,avg_context_chunks@5,avg_context_tokens@1,avg_context_tokens@10,avg_context_tokens@5,avg_missing_chunks@1,avg_missing_chunks@10,avg_missing_chunks@5,context_token_delta_vs_baseline@1,context_token_delta_vs_baseline@10,context_token_delta_vs_baseline@5,context_token_ratio_vs_baseline@1,context_token_ratio_vs_baseline@10,context_token_ratio_vs_baseline@5,evidence_recall@1,evidence_recall@10,evidence_recall@5,hit@1,hit@10,hit@5,hit_delta_vs_baseline@1,hit_delta_vs_baseline@10,hit_delta_vs_baseline@5,max_context_tokens@1,max_context_tokens@10,max_context_tokens@5,median_context_tokens@1,median_context_tokens@10,median_context_tokens@5,mrr@1,mrr@10,mrr@5,ndcg@1,ndcg@10,ndcg@5,p95_context_tokens@1,p95_context_tokens@10,p95_context_tokens@5,recall@1,recall@10,recall@5
dense:token_budget_r0.90_m7,dense,dense,,token_budget_r0.90_m7,596,0,1.0,8.560402684563758,5.0,161.64093959731542,1216.8422818791946,770.5184563758389,0.0,0.0,0.0,0.0,-255.54530201342277,0.0,1.0,0.8264415532914057,1.0,0.291594348575516,0.6811266218738455,0.611129549370119,0.6308724832214765,0.8540268456375839,0.8104026845637584,0.0,-0.01342281879194629,0.0,1520.0,7492.0,4718.0,104.0,1092.0,656.0,0.6308724832214765,0.7066901033343984,0.7003914988814316,0.6308724832214765,0.6378415547527225,0.6265869854600753,501.25,2434.25,1773.5,0.6308724832214765,0.8540268456375839,0.8104026845637584
dense:token_budget_r0.85_m8,dense,dense,,token_budget_r0.85_m8,596,0,1.0,8.327181208053691,5.0,161.64093959731542,1226.8120805369128,770.5184563758389,0.0,0.0,0.0,0.0,-245.57550335570454,0.0,1.0,0.8332127314558946,1.0,0.291594348575516,0.6793406435582732,0.611129549370119,0.6308724832214765,0.8540268456375839,0.8104026845637584,0.0,-0.01342281879194629,0.0,1520.0,7551.0,4718.0,104.0,1063.5,656.0,0.6308724832214765,0.7067134068392457,0.7003914988814316,0.6308724832214765,0.6366668604039303,0.6265869854600753,501.25,2457.75,1773.5,0.6308724832214765,0.8540268456375839,0.8104026845637584
dense:token_budget_r0.90_m8,dense,dense,,token_budget_r0.90_m8,596,0,1.0,8.582214765100671,5.0,161.64093959731542,1250.6442953020135,770.5184563758389,0.0,0.0,0.0,0.0,-221.74328859060392,0.0,1.0,0.8493988328777052,1.0,0.291594348575516,0.6818710024001051,0.611129549370119,0.6308724832214765,0.8557046979865772,0.8104026845637584,0.0,-0.011744966442952975,0.0,1520.0,7551.0,4718.0,104.0,1119.0,656.0,0.6308724832214765,0.7068998348780227,0.7003914988814316,0.6308724832214765,0.6382252372795657,0.6265869854600753,501.25,2492.5,1773.5,0.6308724832214765,0.8557046979865772,0.8104026845637584
dense:token_budget_r0.95_m5,dense,dense,,token_budget_r0.95_m5,596,0,1.0,8.88758389261745,5.0,161.64093959731542,1264.976510067114,770.5184563758389,0.0,0.0,0.0,0.0,-207.4110738255033,0.0,1.0,0.8591328288186448,1.0,0.291594348575516,0.6863354916156649,0.611129549370119,0.6308724832214765,0.8540268456375839,0.8104026845637584,0.0,-0.01342281879194629,0.0,1520.0,6553.0,4718.0,104.0,1139.0,656.0,0.6308724832214765,0.7066901033343984,0.7003914988814316,0.6308724832214765,0.6405694812989504,0.6265869854600753,501.25,2470.75,1773.5,0.6308724832214765,0.8540268456375839,0.8104026845637584
dense:token_budget_r0.95_m6,dense,dense,,token_budget_r0.95_m6,596,0,1.0,8.889261744966444,5.0,161.64093959731542,1264.996644295302,770.5184563758389,0.0,0.0,0.0,0.0,-207.3909395973153,0.0,1.0,0.8591465033622285,1.0,0.291594348575516,0.6863354916156649,0.611129549370119,0.6308724832214765,0.8540268456375839,0.8104026845637584,0.0,-0.01342281879194629,0.0,1520.0,6553.0,4718.0,104.0,1139.0,656.0,0.6308724832214765,0.7066901033343984,0.7003914988814316,0.6308724832214765,0.6405694812989504,0.6265869854600753,501.25,2470.75,1773.5,0.6308724832214765,0.8540268456375839,0.8104026845637584
dense:token_budget_r0.95_m7,dense,dense,,token_budget_r0.95_m7,596,0,1.0,8.88758389261745,5.0,161.64093959731542,1266.6308724832215,770.5184563758389,0.0,0.0,0.0,0.0,-205.75671140939585,0.0,1.0,0.8602564204830989,1.0,0.291594348575516,0.6863354916156649,0.611129549370119,0.6308724832214765,0.8540268456375839,0.8104026845637584,0.0,-0.01342281879194629,0.0,1520.0,7492.0,4718.0,104.0,1139.0,656.0,0.6308724832214765,0.7066901033343984,0.7003914988814316,0.6308724832214765,0.6405694812989504,0.6265869854600753,501.25,2470.75,1773.5,0.6308724832214765,0.8540268456375839,0.8104026845637584
dense:token_budget_r0.95_m8,dense,dense,,token_budget_r0.95_m8,596,0,1.0,8.87248322147651,5.0,161.64093959731542,1281.4630872483222,770.5184563758389,0.0,0.0,0.0,0.0,-190.92449664429523,0.0,1.0,0.8703300009230317,1.0,0.291594348575516,0.6870905251727119,0.611129549370119,0.6308724832214765,0.8557046979865772,0.8104026845637584,0.0,-0.011744966442952975,0.0,1520.0,7551.0,4718.0,104.0,1142.0,656.0,0.6308724832214765,0.7068998348780227,0.7003914988814316,0.6308724832214765,0.6409556294981745,0.6265869854600753,501.25,2521.75,1773.5,0.6308724832214765,0.8557046979865772,0.8104026845637584
dense,dense,dense,,,596,0,1.0,10.0,5.0,161.64093959731542,1472.3875838926174,770.5184563758389,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.291594348575516,0.7025930894139937,0.611129549370119,0.6308724832214765,0.8674496644295302,0.8104026845637584,0.0,0.0,0.0,1520.0,7585.0,4718.0,104.0,1312.0,656.0,0.6308724832214765,0.7080929743261957,0.7003914988814316,0.6308724832214765,0.6486573605022944,0.6265869854600753,501.25,2908.25,1773.5,0.6308724832214765,0.8674496644295302,0.8104026845637584
gated_fixed:gated_cost_aware:seed13:token_budget_r0.75_m5,gated_fixed,gated_cost_aware,13,token_budget_r0.75_m5,596,0,1.0,7.48489932885906,5.0,176.25838926174498,1091.3909395973155,812.1677852348994,0.0,0.0,0.0,14.617449664429557,-380.99664429530185,41.64932885906046,1.0904316053893586,0.7412388908577701,1.0540536420827082,0.2857844519099147,0.6397067772060537,0.5886413342854274,0.6191275167785235,0.8456375838926175,0.8137583892617449,-0.011744966442952975,-0.021812080536912748,0.003355704697986517,1523.0,8120.0,6240.0,116.0,989.5,692.0,0.6191275167785235,0.6981623521891976,0.6932885906040266,0.6191275167785235,0.603430648787019,0.6016384305396064,514.0,2071.75,1753.75,0.6191275167785235,0.8456375838926175,0.8137583892617449
gated_fixed:gated_cost_aware:seed13:token_budget_r0.75_m6,gated_fixed,gated_cost_aware,13,token_budget_r0.75_m6,596,0,1.0,7.421140939597316,5.0,176.25838926174498,1115.1812080536913,812.1677852348994,0.0,0.0,0.0,14.617449664429557,-357.2063758389261,41.64932885906046,1.0904316053893586,0.7573965036471147,1.0540536420827082,0.2857844519099147,0.6391181972550578,0.5886413342854274,0.6191275167785235,0.8439597315436241,0.8137583892617449,-0.011744966442952975,-0.023489932885906062,0.003355704697986517,1523.0,8120.0,6240.0,116.0,1004.5,692.0,0.6191275167785235,0.6979226589964844,0.6932885906040266,0.6191275167785235,0.6033592804519262,0.6016384305396064,514.0,2156.0,1753.75,0.6191275167785235,0.8439597315436241,0.8137583892617449
