run_id,source_label,method,seed,num_queries,num_skipped_no_gt,avg_bm25_candidates,avg_bm25_candidates_mean,avg_cluster_candidates,avg_cluster_candidates_mean,avg_context_chunks@1,avg_context_chunks@10,avg_context_chunks@5,avg_context_tokens@1,avg_context_tokens@10,avg_context_tokens@5,avg_dense_candidates,avg_dense_candidates_mean,avg_missing_chunks@1,avg_missing_chunks@10,avg_missing_chunks@5,avg_source_candidate_cost,avg_source_candidate_cost_mean,confidence_mode,context_token_delta_vs_baseline@1,context_token_delta_vs_baseline@10,context_token_delta_vs_baseline@5,context_token_ratio_vs_baseline@1,context_token_ratio_vs_baseline@10,context_token_ratio_vs_baseline@5,cost_interpretation,dataset,dense_query_rate,dense_query_rate_mean,dense_saved_rate,dense_saved_rate_mean,evidence_recall@1,evidence_recall@10,evidence_recall@5,hit@1,hit@10,hit@5,hit_delta_vs_baseline@1,hit_delta_vs_baseline@10,hit_delta_vs_baseline@5,max_context_tokens@1,max_context_tokens@10,max_context_tokens@5,median_context_tokens@1,median_context_tokens@10,median_context_tokens@5,metrics_path,mrr@1,mrr@10,mrr@5,ndcg@1,ndcg@10,ndcg@5,p95_context_tokens@1,p95_context_tokens@10,p95_context_tokens@5,ranking_path,recall@1,recall@10,recall@5,reward_attribution,routing_mode,task
task20_conditional_H:gated_cost_aware:seed13,task20_conditional_H,gated_cost_aware,13,596,0,66.04026845637584,68.20283370618941,100.0,100.0,1.0,10.0,5.0,165.51342281879195,1524.7332214765102,763.5721476510067,67.33221476510067,69.33631618195376,0.0,0.0,0.0,233.3724832214765,237.53914988814316,,3.8724832214765286,52.34563758389277,-6.946308724832193,1.023957316946584,1.035551534226813,0.9909848898915357,source_candidate_proxy_and_final_context_tokens,lotte_technology_search_100k,0.901565995525727,0.9052945563012678,0.09843400447427297,0.09470544369873231,0.28351469053780437,0.684964004694681,0.5906520938465224,0.6191275167785235,0.8741610738255033,0.8120805369127517,-0.011744966442952975,0.006711409395973145,0.001677852348993314,1523.0,13675.0,3843.0,109.0,1336.5,654.0,/home/damon/.openclaw/workspace/IntentWeight/paper/experiments/results/task20_conditional_H/linucb_cost_lotte-technology-search-100k_heldout-test_test_corpus-full_q596_prequential_metrics.json,0.6191275167785235,0.7028223873441993,0.6943512304250558,0.6191275167785235,0.6290536040353842,0.6067349451417028,495.75,2958.75,1735.25,/home/damon/.openclaw/workspace/IntentWeight/paper/experiments/results/task20_conditional_H/linucb_cost_lotte-technology-search-100k_heldout-test_test_corpus-full_q596_prequential_rankings.json,0.6191275167785235,0.8741610738255033,0.8120805369127517,,gated_cost_aware,task20_conditional_H
task20_conditional_H:gated_cost_aware:seed17,task20_conditional_H,gated_cost_aware,17,596,0,71.67785234899328,68.20283370618941,100.0,100.0,1.0,10.0,5.0,163.18624161073825,1484.751677852349,762.5184563758389,73.69127516778524,69.33631618195376,0.0,0.0,0.0,245.36912751677852,237.53914988814316,,1.5453020134228268,12.36409395973169,-8.0,1.0095600905146465,1.0083973093056409,0.989617380435469,source_candidate_proxy_and_final_context_tokens,lotte_technology_search_100k,0.9491051454138703,0.9052945563012678,0.050894854586129745,0.09470544369873231,0.2908952434301022,0.6849900841656223,0.5952502082600731,0.6291946308724832,0.8708053691275168,0.8171140939597316,-0.001677852348993314,0.003355704697986628,0.006711409395973145,1520.0,8819.0,3864.0,107.5,1319.0,656.5,/home/damon/.openclaw/workspace/IntentWeight/paper/experiments/results/task20_conditional_H/linucb_cost_lotte-technology-search-100k_heldout-test_test_corpus-full_q596_prequential_metrics.json,0.6291946308724832,0.7088906200063918,0.7015100671140939,0.6291946308724832,0.6331708184767235,0.6129868133481433,501.25,2768.0,1739.25,/home/damon/.openclaw/workspace/IntentWeight/paper/experiments/results/task20_conditional_H/linucb_cost_lotte-technology-search-100k_heldout-test_test_corpus-full_q596_prequential_rankings.json,0.6291946308724832,0.8708053691275168,0.8171140939597316,,gated_cost_aware,task20_conditional_H
task20_conditional_H:gated_cost_aware:seed19,task20_conditional_H,gated_cost_aware,19,596,0,66.8903803131991,68.20283370618941,100.0,100.0,1.0,10.0,5.0,166.69630872483222,1535.0486577181207,795.2097315436241,66.98545861297539,69.33631618195376,0.0,0.0,0.0,233.8758389261745,237.53914988814316,,5.055369127516798,62.66107382550331,24.691275167785193,1.031275301542486,1.0425574587228204,1.0320450145787832,source_candidate_proxy_and_final_context_tokens,lotte_technology_search_100k,0.8652125279642058,0.9052945563012678,0.13478747203579422,0.09470544369873231,0.2857378449002204,0.6649255932552623,0.584743989553351,0.62751677852349,0.8557046979865772,0.8070469798657718,-0.003355704697986517,-0.011744966442952975,-0.003355704697986628,2133.0,4926.0,3821.0,108.5,1372.5,679.5,/home/damon/.openclaw/workspace/IntentWeight/paper/experiments/results/task20_conditional_H/linucb_cost_lotte-technology-search-100k_heldout-test_test_corpus-full_q596_prequential_metrics.json,0.62751677852349,0.7026526046660275,0.6961968680089485,0.62751677852349,0.6190700513913594,0.6037619730575712,511.0,3089.5,1833.0,/home/damon/.openclaw/workspace/IntentWeight/paper/experiments/results/task20_conditional_H/linucb_cost_lotte-technology-search-100k_heldout-test_test_corpus-full_q596_prequential_rankings.json,0.62751677852349,0.8557046979865772,0.8070469798657718,,gated_cost_aware,task20_conditional_H
task20_conditional_L:gated_cost_aware:seed13,task20_conditional_L,gated_cost_aware,13,596,0,26.085011185682326,28.381804623415363,100.0,100.0,1.0,10.0,5.0,168.6006711409396,1495.6258389261745,783.4077181208054,11.616331096196868,14.834079045488442,0.0,0.0,0.0,137.7013422818792,143.21588366890379,,6.959731543624173,23.238255033557152,12.889261744966461,1.0430567377358884,1.015782702386094,1.0167280376457062,source_candidate_proxy_and_final_context_tokens,lotte_technology_search_100k,0.47706935123042504,0.5404548844146159,0.522930648769575,0.4595451155853841,0.2486259541809473,0.5606701530713624,0.48894495401163446,0.5553691275167785,0.7634228187919463,0.7197986577181208,-0.07550335570469802,-0.10402684563758391,-0.09060402684563762,2133.0,12760.0,6340.0,111.0,1324.0,659.5,/home/damon/.openclaw/workspace/IntentWeight/paper/experiments/results/task20_conditional_L/linucb_cost_lotte-technology-search-100k_heldout-test_test_corpus-full_q596_prequential_metrics.json,0.5553691275167785,0.6234206881857888,0.61744966442953,0.5553691275167785,0.5285702830162684,0.5141531560430656,479.25,2837.75,1683.75,/home/damon/.openclaw/workspace/IntentWeight/paper/experiments/results/task20_conditional_L/linucb_cost_lotte-technology-search-100k_heldout-test_test_corpus-full_q596_prequential_rankings.json,0.5553691275167785,0.7634228187919463,0.7197986577181208,,gated_cost_aware,task20_conditional_L
task20_conditional_L:gated_cost_aware:seed17,task20_conditional_L,gated_cost_aware,17,596,0,31.812080536912752,28.381804623415363,100.0,100.0,1.0,10.0,5.0,165.13758389261744,1384.1560402684563,726.010067114094,19.798657718120804,14.834079045488442,0.0,0.0,0.0,151.61073825503357,143.21588366890379,,3.496644295302019,-88.23154362416108,-44.508389261744924,1.021632170067886,0.9400758709259831,0.9422357908581558,source_candidate_proxy_and_final_context_tokens,lotte_technology_search_100k,0.6510067114093959,0.5404548844146159,0.3489932885906041,0.4595451155853841,0.27001064238610517,0.511551699717778,0.46634199864716513,0.5822147651006712,0.7533557046979866,0.7214765100671141,-0.04865771812080533,-0.11409395973154357,-0.0889261744966443,1520.0,7745.0,3864.0,111.0,1226.5,628.5,/home/damon/.openclaw/workspace/IntentWeight/paper/experiments/results/task20_conditional_L/linucb_cost_lotte-technology-search-100k_heldout-test_test_corpus-full_q596_prequential_metrics.json,0.5822147651006712,0.6402604666027483,0.6360738255033556,0.5822147651006712,0.5039601795773457,0.5000959211818092,453.5,2615.75,1606.0,/home/damon/.openclaw/workspace/IntentWeight/paper/experiments/results/task20_conditional_L/linucb_cost_lotte-technology-search-100k_heldout-test_test_corpus-full_q596_prequential_rankings.json,0.5822147651006712,0.7533557046979866,0.7214765100671141,,gated_cost_aware,task20_conditional_L
task20_conditional_L:gated_cost_aware:seed19,task20_conditional_L,gated_cost_aware,19,596,0,27.248322147651006,28.381804623415363,100.0,100.0,1.0,10.0,5.0,180.33389261744966,1488.1610738255033,787.8322147651006,13.087248322147651,14.834079045488442,0.0,0.0,0.0,140.33557046979865,143.21588366890379,,18.69295302013424,15.773489932885923,17.313758389261693,1.115644916855239,1.010712865352467,1.022470270823489,source_candidate_proxy_and_final_context_tokens,lotte_technology_search_100k,0.49328859060402686,0.5404548844146159,0.5067114093959731,0.4595451155853841,0.25169482226804024,0.47227890828475144,0.4174802251028821,0.5570469798657718,0.697986577181208,0.6661073825503355,-0.0738255033557047,-0.16946308724832215,-0.1442953020134229,2133.0,4835.0,3821.0,111.5,1357.0,670.0,/home/damon/.openclaw/workspace/IntentWeight/paper/experiments/results/task20_conditional_L/linucb_cost_lotte-technology-search-100k_heldout-test_test_corpus-full_q596_prequential_metrics.json,0.5570469798657718,0.6024708373282198,0.5982102908277405,0.5570469798657718,0.46964310893186156,0.4613188951820639,526.0,3083.75,1709.75,/home/damon/.openclaw/workspace/IntentWeight/paper/experiments/results/task20_conditional_L/linucb_cost_lotte-technology-search-100k_heldout-test_test_corpus-full_q596_prequential_rankings.json,0.5570469798657718,0.697986577181208,0.6661073825503355,,gated_cost_aware,task20_conditional_L
task20_conditional_M:gated_cost_aware:seed13,task20_conditional_M,gated_cost_aware,13,596,0,61.74496644295302,62.35645041014168,100.0,100.0,1.0,10.0,5.0,161.80872483221478,1536.2617449664428,783.4261744966443,62.03020134228188,63.130126771066365,0.0,0.0,0.0,223.7751677852349,225.48657718120808,,0.16778523489935537,63.87416107382546,12.907718120805384,1.0010380119994189,1.0433813499737334,1.0167519908368157,source_candidate_proxy_and_final_context_tokens,lotte_technology_search_100k,0.8501118568232662,0.8689410887397465,0.14988814317673382,0.13105891126025357,0.2827204428070836,0.6832801516670995,0.5883960505474622,0.6140939597315436,0.8691275167785235,0.8053691275167785,-0.016778523489932917,0.001677852348993314,-0.005033557046979942,2133.0,12760.0,6677.0,109.0,1362.0,668.5,/home/damon/.openclaw/workspace/IntentWeight/paper/experiments/results/task20_conditional_M/linucb_cost_lotte-technology-search-100k_heldout-test_test_corpus-full_q596_prequential_metrics.json,0.6140939597315436,0.6958859326728453,0.6873322147651005,0.6140939597315436,0.6243291135140121,0.6021617697546988,461.0,3014.0,1752.0,/home/damon/.openclaw/workspace/IntentWeight/paper/experiments/results/task20_conditional_M/linucb_cost_lotte-technology-search-100k_heldout-test_test_corpus-full_q596_prequential_rankings.json,0.6140939597315436,0.8691275167785235,0.8053691275167785,,gated_cost_aware,task20_conditional_M
task20_conditional_M:gated_cost_aware:seed17,task20_conditional_M,gated_cost_aware,17,596,0,64.78747203579418,62.35645041014168,100.0,100.0,1.0,10.0,5.0,163.58221476510067,1466.1476510067114,770.3154362416108,66.92393736017897,63.130126771066365,0.0,0.0,0.0,231.71140939597316,225.48657718120808,,1.9412751677852498,-6.239932885906001,-0.20302013422815435,1.0120097988332746,0.9957620310343767,0.9997365148977961,source_candidate_proxy_and_final_context_tokens,lotte_technology_search_100k,0.924496644295302,0.8689410887397465,0.07550335570469802,0.13105891126025357,0.2908952434301022,0.6687921508535951,0.5881932411779383,0.6308724832214765,0.8674496644295302,0.8171140939597316,0.0,0.0,0.006711409395973145,1520.0,6080.0,5662.0,108.0,1315.0,651.0,/home/damon/.openclaw/workspace/IntentWeight/paper/experiments/results/task20_conditional_M/linucb_cost_lotte-technology-search-100k_heldout-test_test_corpus-full_q596_prequential_metrics.json,0.6308724832214765,0.7103101363587939,0.7035794183445189,0.6308724832214765,0.6248437068254747,0.6087554743454466,501.25,2823.75,1734.0,/home/damon/.openclaw/workspace/IntentWeight/paper/experiments/results/task20_conditional_M/linucb_cost_lotte-technology-search-100k_heldout-test_test_corpus-full_q596_prequential_rankings.json,0.6308724832214765,0.8674496644295302,0.8171140939597316,,gated_cost_aware,task20_conditional_M
task20_conditional_M:gated_cost_aware:seed19,task20_conditional_M,gated_cost_aware,19,596,0,60.53691275167785,62.35645041014168,100.0,100.0,1.0,10.0,5.0,169.06375838926175,1522.7181208053692,795.8624161073825,60.43624161073826,63.130126771066365,0.0,0.0,0.0,220.9731543624161,225.48657718120808,,7.422818791946327,50.33053691275177,25.343959731543578,1.045921650854284,1.0341829403231524,1.0328920865189262,source_candidate_proxy_and_final_context_tokens,lotte_technology_search_100k,0.8322147651006712,0.8689410887397465,0.16778523489932884,0.13105891126025357,0.2811237509404888,0.654990310417295,0.5777888920781193,0.62248322147651,0.8506711409395973,0.8003355704697986,-0.008389261744966459,-0.016778523489932917,-0.010067114093959773,2133.0,4926.0,3821.0,109.5,1366.0,680.5,/home/damon/.openclaw/workspace/IntentWeight/paper/experiments/results/task20_conditional_M/linucb_cost_lotte-technology-search-100k_heldout-test_test_corpus-full_q596_prequential_metrics.json,0.62248322147651,0.6964838340257804,0.6899049217002238,0.62248322147651,0.6101803572483654,0.5965147696781109,511.0,3021.5,1833.0,/home/damon/.openclaw/workspace/IntentWeight/paper/experiments/results/task20_conditional_M/linucb_cost_lotte-technology-search-100k_heldout-test_test_corpus-full_q596_prequential_rankings.json,0.62248322147651,0.8506711409395973,0.8003355704697986,,gated_cost_aware,task20_conditional_M
task20_conditional_S:gated_cost_aware:seed13,task20_conditional_S,gated_cost_aware,13,596,0,60.49217002237136,62.908277404921705,100.0,100.0,1.0,10.0,5.0,162.31543624161074,1505.1157718120805,768.4496644295302,62.32662192393736,64.37919463087248,0.0,0.0,0.0,222.81879194630872,227.2874720357942,,0.6744966442953171,32.72818791946315,-2.068791946308693,1.0041728082376633,1.0222279705951731,0.9973150650329139,source_candidate_proxy_and_final_context_tokens,lotte_technology_search_100k,0.8965324384787472,0.8944817300521999,0.1034675615212528,0.10551826994780016,0.278926632217971,0.6882007926405926,0.5995148185244518,0.610738255033557,0.8741610738255033,0.8171140939597316,-0.020134228187919434,0.006711409395973145,0.006711409395973145,2133.0,13675.0,3821.0,108.0,1338.5,679.5,/home/damon/.openclaw/workspace/IntentWeight/paper/experiments/results/task20_conditional_S/linucb_cost_lotte-technology-search-100k_heldout-test_test_corpus-full_q596_prequential_metrics.json,0.610738255033557,0.6983754128049429,0.6906599552572705,0.610738255033557,0.6284846211024854,0.609108760124593,495.0,2858.25,1629.5,/home/damon/.openclaw/workspace/IntentWeight/paper/experiments/results/task20_conditional_S/linucb_cost_lotte-technology-search-100k_heldout-test_test_corpus-full_q596_prequential_rankings.json,0.610738255033557,0.8741610738255033,0.8171140939597316,,gated_cost_aware,task20_conditional_S
task20_conditional_S:gated_cost_aware:seed17,task20_conditional_S,gated_cost_aware,17,596,0,70.96196868008948,62.908277404921705,100.0,100.0,1.0,10.0,5.0,162.9244966442953,1489.96644295302,774.1342281879195,73.41722595078299,64.37919463087248,0.0,0.0,0.0,244.3791946308725,227.2874720357942,,1.2835570469798654,17.578859060402692,3.6157718120805384,1.0079407917955532,1.0119390160937982,1.0046926478946234,source_candidate_proxy_and_final_context_tokens,lotte_technology_search_100k,0.9608501118568232,0.8944817300521999,0.03914988814317677,0.10551826994780016,0.2941111270990059,0.6861745596775106,0.6058523042438805,0.6359060402684564,0.8758389261744967,0.8238255033557047,0.005033557046979942,0.008389261744966459,0.01342281879194629,1520.0,8819.0,4718.0,108.0,1309.5,652.0,/home/damon/.openclaw/workspace/IntentWeight/paper/experiments/results/task20_conditional_S/linucb_cost_lotte-technology-search-100k_heldout-test_test_corpus-full_q596_prequential_metrics.json,0.6359060402684564,0.714199824224992,0.7071308724832214,0.6359060402684564,0.6359804558994423,0.6215559941676709,501.25,3033.75,1789.0,/home/damon/.openclaw/workspace/IntentWeight/paper/experiments/results/task20_conditional_S/linucb_cost_lotte-technology-search-100k_heldout-test_test_corpus-full_q596_prequential_rankings.json,0.6359060402684564,0.8758389261744967,0.8238255033557047,,gated_cost_aware,task20_conditional_S
task20_conditional_S:gated_cost_aware:seed19,task20_conditional_S,gated_cost_aware,19,596,0,57.27069351230425,62.908277404921705,100.0,100.0,1.0,10.0,5.0,171.78691275167785,1553.6510067114093,799.7802013422819,57.39373601789709,64.37919463087248,0.0,0.0,0.0,214.66442953020135,227.2874720357942,,10.145973154362423,81.26342281879192,29.26174496644296,1.0627685856048497,1.055191597448786,1.0379766957226133,source_candidate_proxy_and_final_context_tokens,lotte_technology_search_100k,0.8260626398210291,0.8944817300521999,0.17393736017897088,0.10551826994780016,0.2868564131328826,0.684341784417722,0.5888147789429324,0.6342281879194631,0.8741610738255033,0.8104026845637584,0.003355704697986628,0.006711409395973145,0.0,2133.0,14354.0,7410.0,111.0,1411.0,681.0,/home/damon/.openclaw/workspace/IntentWeight/paper/experiments/results/task20_conditional_S/linucb_cost_lotte-technology-search-100k_heldout-test_test_corpus-full_q596_prequential_metrics.json,0.6342281879194631,0.7086855491637368,0.7001677852348992,0.6342281879194631,0.628026143251476,0.605078255045639,511.0,2971.75,1736.25,/home/damon/.openclaw/workspace/IntentWeight/paper/experiments/results/task20_conditional_S/linucb_cost_lotte-technology-search-100k_heldout-test_test_corpus-full_q596_prequential_rankings.json,0.6342281879194631,0.8741610738255033,0.8104026845637584,,gated_cost_aware,task20_conditional_S
task25_100k_cluster_credit_formal:gated_cost_aware:seed13,task25_100k_cluster_credit_formal,gated_cost_aware,13,596,0,39.74832214765101,42.05257270693512,100.0,100.0,1.0,10.0,5.0,176.25838926174498,1550.484899328859,827.5553691275168,36.54572147651007,39.419742729306485,0.0,0.0,0.0,176.29404362416108,181.47231543624162,value,14.617449664429557,78.09731543624162,57.036912751677846,1.0904316053893586,1.0530412754702618,1.0740240707795021,source_candidate_proxy_and_final_context_tokens,lotte_technology_search_100k,0.6421979865771812,0.6707913870246084,0.3578020134228188,0.3292086129753915,0.2857844519099147,0.6830576872053097,0.5948074416679775,0.6191275167785235,0.8758389261744967,0.8221476510067114,-0.011744966442952975,0.008389261744966459,0.011744966442952975,1523.0,13078.0,6240.0,116.0,1395.5,714.5,/home/damon/.openclaw/workspace/IntentWeight/paper/experiments/results/task25_100k_cluster_credit_formal/linucb_cost_lotte-technology-search-100k_heldout-test_test_corpus-full_q596_prequential_metrics.json,0.6191275167785235,0.7023696335357407,0.6953859060402682,0.6191275167785235,0.6237030627020236,0.6046706350703687,514.0,2946.25,1782.0,/home/damon/.openclaw/workspace/IntentWeight/paper/experiments/results/task25_100k_cluster_credit_formal/linucb_cost_lotte-technology-search-100k_heldout-test_test_corpus-full_q596_prequential_rankings.json,0.6191275167785235,0.8758389261744967,0.8221476510067114,cluster_only,gated_cost_aware,task25_100k_cluster_credit_formal
task25_100k_cluster_credit_formal:gated_cost_aware:seed17,task25_100k_cluster_credit_formal,gated_cost_aware,17,596,0,46.29194630872483,42.05257270693512,100.0,100.0,1.0,10.0,5.0,170.46476510067114,1530.0989932885907,811.8808724832214,44.65604026845637,39.419742729306485,0.0,0.0,0.0,190.9479865771812,181.47231543624162,value,8.823825503355721,57.711409395973305,41.3624161073825,1.0545890510494302,1.0391958000918475,1.0536812788390977,source_candidate_proxy_and_final_context_tokens,lotte_technology_search_100k,0.7216862416107382,0.6707913870246084,0.27831375838926176,0.3292086129753915,0.297226472789855,0.6795733425687431,0.6004401711681571,0.6359060402684564,0.8758389261744967,0.8288590604026845,0.005033557046979942,0.008389261744966459,0.01845637583892612,2133.0,13811.0,7712.0,111.0,1379.5,688.5,/home/damon/.openclaw/workspace/IntentWeight/paper/experiments/results/task25_100k_cluster_credit_formal/linucb_cost_lotte-technology-search-100k_heldout-test_test_corpus-full_q596_prequential_metrics.json,0.6359060402684564,0.713027325023969,0.7068512304250557,0.6359060402684564,0.6314781409990289,0.6145892021303231,512.25,3000.75,1798.25,/home/damon/.openclaw/workspace/IntentWeight/paper/experiments/results/task25_100k_cluster_credit_formal/linucb_cost_lotte-technology-search-100k_heldout-test_test_corpus-full_q596_prequential_rankings.json,0.6359060402684564,0.8758389261744967,0.8288590604026845,cluster_only,gated_cost_aware,task25_100k_cluster_credit_formal
task25_100k_cluster_credit_formal:gated_cost_aware:seed19,task25_100k_cluster_credit_formal,gated_cost_aware,19,596,0,40.11744966442953,42.05257270693512,100.0,100.0,1.0,10.0,5.0,179.2734899328859,1571.3708053691275,838.4177852348994,37.05746644295302,39.419742729306485,0.0,0.0,0.0,177.17491610738256,181.47231543624162,value,17.63255033557047,98.98322147651015,67.89932885906046,1.1090846810189126,1.0672263353476696,1.0881216125288256,source_candidate_proxy_and_final_context_tokens,lotte_technology_search_100k,0.6484899328859061,0.6707913870246084,0.35151006711409394,0.3292086129753915,0.2928081282708394,0.6862003312875508,0.5978225906367542,0.6409395973154363,0.87751677852349,0.8204697986577181,0.010067114093959773,0.010067114093959773,0.010067114093959662,2133.0,14354.0,7410.0,116.0,1401.0,700.0,/home/damon/.openclaw/workspace/IntentWeight/paper/experiments/results/task25_100k_cluster_credit_formal/linucb_cost_lotte-technology-search-100k_heldout-test_test_corpus-full_q596_prequential_metrics.json,0.6409395973154363,0.7166440289762437,0.7088087248322148,0.6409395973154363,0.6332151626827568,0.6133760649128527,511.0,3095.0,1853.25,/home/damon/.openclaw/workspace/IntentWeight/paper/experiments/results/task25_100k_cluster_credit_formal/linucb_cost_lotte-technology-search-100k_heldout-test_test_corpus-full_q596_prequential_rankings.json,0.6409395973154363,0.87751677852349,0.8204697986577181,cluster_only,gated_cost_aware,task25_100k_cluster_credit_formal
task25_100k_cluster_credit_value_conf:gated_cost_aware:seed13,task25_100k_cluster_credit_value_conf,gated_cost_aware,13,596,0,39.74832214765101,39.74832214765101,100.0,100.0,1.0,10.0,5.0,176.25838926174498,1550.484899328859,827.5553691275168,36.54572147651007,36.54572147651007,0.0,0.0,0.0,176.29404362416108,176.29404362416108,value,14.617449664429557,78.09731543624162,57.036912751677846,1.0904316053893586,1.0530412754702618,1.0740240707795021,source_candidate_proxy_and_final_context_tokens,lotte_technology_search_100k,0.6421979865771812,0.6421979865771812,0.3578020134228188,0.3578020134228188,0.2857844519099147,0.6830576872053097,0.5948074416679775,0.6191275167785235,0.8758389261744967,0.8221476510067114,-0.011744966442952975,0.008389261744966459,0.011744966442952975,1523.0,13078.0,6240.0,116.0,1395.5,714.5,/home/damon/.openclaw/workspace/IntentWeight/paper/experiments/results/task25_100k_cluster_credit_value_conf/linucb_cost_lotte-technology-search-100k_heldout-test_test_corpus-full_q596_prequential_metrics.json,0.6191275167785235,0.7023696335357407,0.6953859060402682,0.6191275167785235,0.6237030627020236,0.6046706350703687,514.0,2946.25,1782.0,/home/damon/.openclaw/workspace/IntentWeight/paper/experiments/results/task25_100k_cluster_credit_value_conf/linucb_cost_lotte-technology-search-100k_heldout-test_test_corpus-full_q596_prequential_rankings.json,0.6191275167785235,0.8758389261744967,0.8221476510067114,cluster_only,gated_cost_aware,task25_100k_cluster_credit_value_conf
task25_100k_old_credit:gated_cost_aware:seed13,task25_100k_old_credit,gated_cost_aware,13,596,0,45.419463087248324,45.419463087248324,100.0,100.0,1.0,10.0,5.0,166.46644295302013,1509.8104026845638,796.1744966442953,44.04362416107382,44.04362416107382,0.0,0.0,0.0,189.46308724832215,189.46308724832215,value,4.825503355704711,37.42281879194638,25.656040268456422,1.0298532251032824,1.0254164183407537,1.0332971132049589,source_candidate_proxy_and_final_context_tokens,lotte_technology_search_100k,0.7267197986577181,0.7267197986577181,0.2732802013422819,0.2732802013422819,0.288886550189634,0.685802256705983,0.6002372271747126,0.62751677852349,0.8808724832214765,0.825503355704698,-0.003355704697986517,0.01342281879194629,0.015100671140939603,2133.0,12760.0,6677.0,111.0,1331.0,689.5,/home/damon/.openclaw/workspace/IntentWeight/paper/experiments/results/task25_100k_old_credit/linucb_cost_lotte-technology-search-100k_heldout-test_test_corpus-full_q596_prequential_metrics.json,0.62751677852349,0.709895333972515,0.7024049217002235,0.62751677852349,0.6315459655552925,0.6129467887341069,479.25,2850.0,1709.75,/home/damon/.openclaw/workspace/IntentWeight/paper/experiments/results/task25_100k_old_credit/linucb_cost_lotte-technology-search-100k_heldout-test_test_corpus-full_q596_prequential_rankings.json,0.62751677852349,0.8808724832214765,0.825503355704698,final_fused,gated_cost_aware,task25_100k_old_credit
task25_100k_old_credit_formal:gated_cost_aware:seed13,task25_100k_old_credit_formal,gated_cost_aware,13,596,0,45.419463087248324,47.477628635346754,100.0,100.0,1.0,10.0,5.0,166.46644295302013,1509.8104026845638,796.1744966442953,44.04362416107382,46.44015659955257,0.0,0.0,0.0,189.46308724832215,193.91778523489936,value,4.825503355704711,37.42281879194638,25.656040268456422,1.0298532251032824,1.0254164183407537,1.0332971132049589,source_candidate_proxy_and_final_context_tokens,lotte_technology_search_100k,0.7267197986577181,0.746574384787472,0.2732802013422819,0.253425615212528,0.288886550189634,0.685802256705983,0.6002372271747126,0.62751677852349,0.8808724832214765,0.825503355704698,-0.003355704697986517,0.01342281879194629,0.015100671140939603,2133.0,12760.0,6677.0,111.0,1331.0,689.5,/home/damon/.openclaw/workspace/IntentWeight/paper/experiments/results/task25_100k_old_credit_formal/linucb_cost_lotte-technology-search-100k_heldout-test_test_corpus-full_q596_prequential_metrics.json,0.62751677852349,0.709895333972515,0.7024049217002235,0.62751677852349,0.6315459655552925,0.6129467887341069,479.25,2850.0,1709.75,/home/damon/.openclaw/workspace/IntentWeight/paper/experiments/results/task25_100k_old_credit_formal/linucb_cost_lotte-technology-search-100k_heldout-test_test_corpus-full_q596_prequential_rankings.json,0.62751677852349,0.8808724832214765,0.825503355704698,final_fused,gated_cost_aware,task25_100k_old_credit_formal
task25_100k_old_credit_formal:gated_cost_aware:seed17,task25_100k_old_credit_formal,gated_cost_aware,17,596,0,52.38255033557047,47.477628635346754,100.0,100.0,1.0,10.0,5.0,167.56375838926175,1526.3859060402685,799.2013422818792,52.62793624161074,46.44015659955257,0.0,0.0,0.0,205.0104865771812,193.91778523489936,value,5.922818791946327,53.99832214765115,28.68288590604027,1.0366418235794808,1.0366739863459684,1.037225436546908,source_candidate_proxy_and_final_context_tokens,lotte_technology_search_100k,0.8097734899328859,0.746574384787472,0.1902265100671141,0.253425615212528,0.29382416108217413,0.6822073649594769,0.6026936806154582,0.6325503355704698,0.87751677852349,0.825503355704698,0.001677852348993314,0.010067114093959773,0.015100671140939603,1520.0,13493.0,7410.0,110.5,1370.5,694.5,/home/damon/.openclaw/workspace/IntentWeight/paper/experiments/results/task25_100k_old_credit_formal/linucb_cost_lotte-technology-search-100k_heldout-test_test_corpus-full_q596_prequential_metrics.json,0.6325503355704698,0.711218973047832,0.7039988814317671,0.6325503355704698,0.6318657093708488,0.6157308457593955,511.0,2983.0,1752.0,/home/damon/.openclaw/workspace/IntentWeight/paper/experiments/results/task25_100k_old_credit_formal/linucb_cost_lotte-technology-search-100k_heldout-test_test_corpus-full_q596_prequential_rankings.json,0.6325503355704698,0.87751677852349,0.825503355704698,final_fused,gated_cost_aware,task25_100k_old_credit_formal
