avg_confidence,avg_source_candidate_cost,dataset,dense_query_rate,evidence_recall@10,fold,history_epochs,history_feedback_updates,history_queries,hit@10,method,mrr@10,ndcg@10,seed,selected_cluster_hit_rate,test_feedback_updates,test_queries
0.586894663809722,155.12605042016807,lotte_science_search_100k,0.6134453781512605,0.6346477985133449,1,8,45792,477,0.8235294117647058,learned_gated_frozen,0.6775510204081633,0.5865021357796284,19,0.6470588235294118,0,119
0.0,300.0,lotte_science_search_100k,1.0,0.7465464973868337,1,0,0,477,0.9159663865546218,static_nearest_full,0.7357009470454849,0.6701591436608463,19,0.8403361344537815,0,119
0.3925900993978276,216.80672268907563,lotte_science_search_100k,0.9411764705882353,0.7376429359622637,1,0,0,477,0.9159663865546218,static_nearest_gated,0.7471021742030147,0.6698645037640396,19,0.8403361344537815,0,119
0.0,300.0,lotte_science_search_100k,1.0,0.7521651084676295,1,0,0,477,0.9159663865546218,cold_no_feedback_full,0.7359277044150995,0.6721624554520961,19,0.15126050420168066,0,119
0.0,300.0,lotte_science_search_100k,1.0,0.7521651084676295,1,0,0,477,0.9159663865546218,cold_no_feedback_gated,0.7359277044150995,0.6721624554520961,19,0.15126050420168066,0,119
0.6618954847726283,300.0,lotte_science_search_100k,1.0,0.7304388422035479,2,8,45792,477,0.8991596638655462,learned_full_frozen,0.7266406562625051,0.654576259420874,13,0.7647058823529411,0,119
0.6773843511650917,142.85714285714286,lotte_science_search_100k,0.47058823529411764,0.6064092303588101,2,8,45792,477,0.8319327731092437,learned_gated_frozen,0.6885487528344673,0.5749325955616962,13,0.7983193277310925,0,119
0.0,300.0,lotte_science_search_100k,1.0,0.7419234360410829,2,0,0,477,0.9159663865546218,static_nearest_full,0.7284247032146192,0.6573170563789834,13,0.8571428571428571,0,119
0.4312816278523758,182.01680672268907,lotte_science_search_100k,0.9495798319327731,0.7010270774976656,2,0,0,477,0.8907563025210085,static_nearest_gated,0.7283380018674138,0.6388573146619068,13,0.8571428571428571,0,119
0.0,300.0,lotte_science_search_100k,1.0,0.7418834200346804,2,0,0,477,0.9159663865546218,cold_no_feedback_full,0.7288815526210484,0.6569317594675691,13,0.15126050420168066,0,119
0.0,300.0,lotte_science_search_100k,1.0,0.7418834200346804,2,0,0,477,0.9159663865546218,cold_no_feedback_gated,0.7288815526210484,0.6569317594675691,13,0.15126050420168066,0,119
0.6344601377657859,300.0,lotte_science_search_100k,1.0,0.7393557422969186,2,8,45792,477,0.9159663865546218,learned_full_frozen,0.7286714685874351,0.6558463468054806,17,0.7310924369747899,0,119
