protocol,seed,method,num_queries,affected_count,learned_arm_count,hit_rate,hit_delta_vs_dense,hit_delta_vs_before,recovered_count,regressed_count,avg_context_tokens,token_ratio_vs_dense,token_saving_percent_vs_dense
same_query_retry_compression_only,19,same_arm_boost,,9,,1.0,,,9,0,864.7777777777778,0.9914649681528663,0.8535031847133667
same_query_retry_compression_only,19,same_arm_boost_conservative,,9,,1.0,,,9,0,886.2222222222222,1.0160509554140127,-1.605095541401269
same_query_retry_compression_only,19,same_full_context,,9,,1.0,,,9,0,985.6666666666666,1.130063694267516,-13.006369426751597
same_query_retry_all_queries,19,budgeted_before_feedback,1071,,0,0.8711484593837535,-0.0028011204481792618,0.0,,,1139.8879551820728,0.9035548022766128,9.644519772338722
same_query_retry_all_queries,19,same_arm_boost,1071,,0,0.876750700280112,0.0028011204481792618,0.0056022408963585235,,,1138.719887955182,0.9026289106155587,9.737108938444127
same_query_retry_all_queries,19,same_arm_boost_conservative,1071,,0,0.876750700280112,0.0028011204481792618,0.0056022408963585235,,,1139.4239028944912,0.9031869620243796,9.681303797562036
same_query_retry_all_queries,19,same_full_context,1071,,0,0.876750700280112,0.0028011204481792618,0.0056022408963585235,,,1144.2838468720822,0.9070392930361993,9.296070696380065
calibration_to_test,19,budgeted_before_feedback,750,,5,0.8773333333333333,-0.0013333333333334085,0.0,,,1135.412,0.9020283904754944,9.797160952450557
calibration_to_test,19,generalized_arm_boost,750,,5,0.8746666666666667,-0.0040000000000000036,-0.002666666666666595,,,1138.116,0.9041765840544294,9.582341594557064
calibration_to_test,19,generalized_arm_boost_conservative,750,,5,0.8746666666666667,-0.0040000000000000036,-0.002666666666666595,,,1150.192,0.9137703657331346,8.622963426686535
calibration_to_test,19,generalized_conservative_budget,750,,5,0.8773333333333333,-0.0013333333333334085,0.0,,,1147.8253333333334,0.9118901667180412,8.810983328195876
calibration_to_test,19,generalized_full_context,750,,5,0.8773333333333333,-0.0013333333333334085,0.0,,,1194.1813333333334,0.9487177042717063,5.128229572829368
