seed,bm25_support_at100,cluster_support_at100,dense_support_at100,first_relevant_prefix_ratio,first_relevant_prefix_tokens,first_relevant_rank,maximum_safe_token_saving,minimum_safe_ratio_grid,multiple_relevant,query_id,relevant_chunks_top10,route_confidence,route_support_count_at100,route_tier,safe_r0.85_m4,safe_r0.95_m4,source_hit,total_tokens_top10,variant
19,1,1,1,0.4825306893295562,511,1,0.3616619452313503,0.01,0,lotte_technology_search_100k_q226,1,0.8119798266135396,3,linucb_primary,1,1,1,1059,fixed_cluster_primary
19,1,1,1,0.13146067415730336,117,1,0.44719101123595506,0.01,0,lotte_technology_search_100k_q492,1,0.579935981739853,3,hybrid_lite,1,1,1,890,fixed_cluster_primary
19,1,1,1,0.2374429223744292,260,1,0.4621004566210045,0.01,1,lotte_technology_search_100k_q41,2,0.9646628371320525,3,linucb_primary,1,1,1,1095,fixed_cluster_primary
19,1,1,1,0.06197478991596639,118,1,0.5514705882352942,0.01,1,lotte_technology_search_100k_q502,4,0.5738081157538109,3,hybrid_lite,1,1,1,1904,fixed_cluster_primary
19,0,0,1,nan,0,0,nan,nan,0,lotte_technology_search_100k_q271,0,0.45011547677465386,1,hybrid_lite,0,0,0,1374,fixed_cluster_primary
19,1,1,1,0.09246575342465753,108,1,0.571917808219178,0.01,1,lotte_technology_search_100k_q566,2,0.38197396606031736,3,full_dense_fallback,1,1,1,1168,fixed_cluster_primary
19,1,1,1,0.040995607613469986,28,1,0.4348462664714495,0.01,1,lotte_technology_search_100k_q292,4,0.9486685634020078,3,linucb_primary,1,1,1,683,fixed_cluster_primary
19,1,1,1,0.03206074667791605,152,1,0.61569289179498,0.01,1,lotte_technology_search_100k_q506,7,0.6098666754162029,3,hybrid_lite,1,1,1,4741,fixed_cluster_primary
19,1,1,1,0.2436548223350254,432,1,0.6773829667230682,0.01,0,lotte_technology_search_100k_q493,1,0.9504293187010517,3,linucb_primary,1,1,1,1773,fixed_cluster_primary
19,1,1,1,0.08745402533714752,214,1,0.7364119329791581,0.01,1,lotte_technology_search_100k_q338,2,0.5821415636503423,3,hybrid_lite,1,1,1,2447,fixed_cluster_primary
19,1,1,1,0.023656640757012504,70,1,0.7309901993916863,0.01,1,lotte_technology_search_100k_q431,5,0.6978216717636373,3,hybrid_lite,1,1,1,2959,fixed_cluster_primary
19,0,1,1,nan,0,0,nan,nan,0,lotte_technology_search_100k_q26,0,0.6932631876573638,2,hybrid_lite,0,0,0,1578,fixed_cluster_primary
19,1,1,1,0.29538594221647263,685,1,0.31867184131090986,0.01,0,lotte_technology_search_100k_q72,1,0.7636414087143761,3,linucb_primary,1,1,1,2319,fixed_cluster_primary
19,0,1,1,nan,0,0,nan,nan,0,lotte_technology_search_100k_q121,0,0.9692465982305503,2,linucb_primary,0,0,0,617,fixed_cluster_primary
19,0,0,1,nan,0,0,nan,nan,0,lotte_technology_search_100k_q225,0,0.387026127140731,1,full_dense_fallback,0,0,0,296,fixed_cluster_primary
19,1,1,1,0.2755956213779781,428,1,0.36509980682549903,0.01,1,lotte_technology_search_100k_q132,2,0.5486416280851701,3,hybrid_lite,1,1,1,1553,fixed_cluster_primary
19,1,1,1,0.23600605143721634,312,1,0.5355521936459909,0.01,0,lotte_technology_search_100k_q63,1,0.8516470446398673,3,linucb_primary,1,1,1,1322,fixed_cluster_primary
19,0,1,1,0.5451688923802043,694,5,0.4548311076197957,0.55,0,lotte_technology_search_100k_q203,1,0.7557200231355664,2,linucb_primary,1,1,1,1273,fixed_cluster_primary
19,1,1,1,0.05024019215372298,251,1,0.0580464371497198,0.01,1,lotte_technology_search_100k_q392,4,0.991210031010509,3,linucb_primary,1,1,1,4996,fixed_cluster_primary
19,1,1,1,0.15834767641996558,92,1,0.41480206540447506,0.01,1,lotte_technology_search_100k_q173,2,0.5746813258409776,3,hybrid_lite,1,1,1,581,fixed_cluster_primary
19,1,0,1,nan,0,0,nan,nan,0,lotte_technology_search_100k_q249,0,0.3712027504310003,2,full_dense_fallback,0,0,0,962,fixed_cluster_primary
19,1,1,1,0.08203125,231,1,0.6977982954545454,0.01,1,lotte_technology_search_100k_q581,3,0.6397529112557774,3,hybrid_lite,1,1,1,2816,fixed_cluster_primary
19,1,1,1,0.05112219451371571,123,1,0.5216126350789693,0.01,0,lotte_technology_search_100k_q152,1,0.6870643833912209,3,hybrid_lite,1,1,1,2406,fixed_cluster_primary
19,1,1,1,0.13690476190476192,552,1,0.6237599206349207,0.01,0,lotte_technology_search_100k_q590,1,0.42422665352879374,3,full_dense_fallback,1,1,1,4032,fixed_cluster_primary
19,1,1,1,0.14641434262948208,147,2,0.6344621513944223,0.01,0,lotte_technology_search_100k_q95,1,0.719416015736626,3,hybrid_lite,1,1,1,1004,fixed_cluster_primary
19,1,1,1,0.04468412942989214,58,1,0.7303543913713405,0.01,0,lotte_technology_search_100k_q522,1,0.6512883144243714,3,hybrid_lite,1,1,1,1298,fixed_cluster_primary
19,1,1,1,0.4854838709677419,903,3,0.46075268817204296,0.01,0,lotte_technology_search_100k_q257,1,0.9733363385509456,3,linucb_primary,1,1,1,1860,fixed_cluster_primary
19,1,1,1,0.29284037558685444,499,1,0.47065727699530513,0.01,1,lotte_technology_search_100k_q316,3,0.860414720107211,3,linucb_primary,1,1,1,1704,fixed_cluster_primary
19,1,1,1,0.20356612184249628,274,2,0.4479940564635958,0.01,0,lotte_technology_search_100k_q188,1,0.6734489529282368,3,hybrid_lite,1,1,1,1346,fixed_cluster_primary
19,1,1,1,0.12848297213622292,249,1,0.43240454076367385,0.01,1,lotte_technology_search_100k_q529,2,0.7329544204969545,3,hybrid_lite,1,1,1,1938,fixed_cluster_primary
19,1,1,1,0.6343612334801763,1440,4,0.36563876651982374,0.01,0,lotte_technology_search_100k_q70,1,0.9046253159462385,3,linucb_primary,1,1,1,2270,fixed_cluster_primary
19,1,1,1,0.1345213137665968,385,2,0.750524109014675,0.01,1,lotte_technology_search_100k_q298,2,0.9674388895478844,3,linucb_primary,1,1,1,2862,fixed_cluster_primary
19,1,1,1,0.6164705882352941,786,1,0.2329411764705882,0.01,0,lotte_technology_search_100k_q528,1,0.7025651452684362,3,hybrid_lite,1,1,1,1275,fixed_cluster_primary
19,1,1,1,0.30649588289112534,335,1,0.453796889295517,0.01,0,lotte_technology_search_100k_q383,1,0.5339411516937198,3,hybrid_lite,1,1,1,1093,fixed_cluster_primary
19,0,0,0,nan,0,0,nan,nan,0,lotte_technology_search_100k_q138,0,0.21488421449939596,0,full_dense_fallback,0,0,0,804,fixed_cluster_primary
19,1,1,1,0.033787788974510964,57,1,0.3805572021339656,0.01,1,lotte_technology_search_100k_q442,3,0.7823333851050487,3,linucb_primary,1,1,1,1687,fixed_cluster_primary
19,0,1,1,0.08259587020648967,56,1,0.4616519174041298,0.01,0,lotte_technology_search_100k_q180,1,0.8652756514759192,2,linucb_primary,1,1,1,678,fixed_cluster_primary
19,1,1,1,0.12368421052631579,94,1,0.6355263157894737,0.01,0,lotte_technology_search_100k_q29,1,0.8082902454482404,3,linucb_primary,1,1,1,760,fixed_cluster_primary
19,1,1,1,0.04124748490945674,41,1,0.5181086519114688,0.01,1,lotte_technology_search_100k_q295,5,0.9797607438471043,3,linucb_primary,1,1,1,994,fixed_cluster_primary
19,1,1,1,0.021593447505584513,29,1,0.659717051377513,0.01,1,lotte_technology_search_100k_q519,4,0.6537548839192876,3,hybrid_lite,1,1,1,1343,fixed_cluster_primary
19,1,1,1,0.09540329575021683,110,1,0.7111882046834346,0.01,1,lotte_technology_search_100k_q242,3,0.8093886597030556,3,linucb_primary,1,1,1,1153,fixed_cluster_primary
19,1,1,1,0.1703425621773815,363,1,0.5171281088690756,0.01,1,lotte_technology_search_100k_q334,3,0.870750710701654,3,linucb_primary,1,1,1,2131,fixed_cluster_primary
13,1,1,1,0.052752293577981654,23,1,0.591743119266055,0.01,0,lotte_technology_search_100k_q336,1,0.7074692146311494,3,hybrid_lite,1,1,1,436,shuffled_tiers
13,1,1,1,0.36654478976234006,401,2,0.49177330895795246,0.01,0,lotte_technology_search_100k_q76,1,0.6677920435993405,3,hybrid_lite,1,1,1,1094,shuffled_tiers
13,1,1,1,0.08949416342412451,92,1,0.6770428015564203,0.01,1,lotte_technology_search_100k_q426,6,0.9578866074922813,3,linucb_primary,1,1,1,1028,shuffled_tiers
13,1,1,1,0.04669703872437358,41,1,0.7027334851936219,0.01,0,lotte_technology_search_100k_q2,1,0.6480050251082479,3,hybrid_lite,1,1,1,878,shuffled_tiers
13,1,1,1,0.37250712250712253,523,1,0.47435897435897434,0.01,1,lotte_technology_search_100k_q447,3,0.6659225634061318,3,hybrid_lite,1,1,1,1404,shuffled_tiers
13,1,1,1,0.4503271861986913,757,2,0.36109458655562165,0.01,0,lotte_technology_search_100k_q139,1,0.9519809630716493,3,linucb_primary,1,1,1,1681,shuffled_tiers
13,1,1,1,0.18590308370044054,422,1,0.4074889867841409,0.01,1,lotte_technology_search_100k_q507,2,0.8677700152657015,3,linucb_primary,1,1,1,2270,shuffled_tiers
13,0,1,1,nan,0,0,nan,nan,0,lotte_technology_search_100k_q58,0,0.9146506792364822,2,linucb_primary,0,0,0,909,shuffled_tiers
13,1,1,1,0.21987577639751552,177,2,0.5751552795031056,0.01,1,lotte_technology_search_100k_q125,2,0.5862926906679875,3,hybrid_lite,1,1,1,805,shuffled_tiers
13,1,1,1,0.023537803138373753,66,1,0.5666904422253922,0.01,1,lotte_technology_search_100k_q462,4,0.9096463032297845,3,linucb_primary,1,1,1,2804,shuffled_tiers
13,0,1,1,0.20192307692307693,189,3,0.7371794871794872,0.01,0,lotte_technology_search_100k_q57,1,0.9339844479989537,2,linucb_primary,1,1,1,936,shuffled_tiers
13,1,1,1,0.09253547193090685,150,1,0.5595311536088834,0.01,1,lotte_technology_search_100k_q503,5,0.7803907404718763,3,linucb_primary,1,1,1,1621,shuffled_tiers
13,1,1,1,0.10166919575113809,67,1,0.725341426403642,0.01,0,lotte_technology_search_100k_q264,1,0.3234550460467394,3,full_dense_fallback,1,1,1,659,shuffled_tiers
13,0,0,0,nan,0,0,nan,nan,0,lotte_technology_search_100k_q166,0,0.5367181049652912,0,hybrid_lite,0,0,0,1734,shuffled_tiers
13,1,0,1,nan,0,0,nan,nan,0,lotte_technology_search_100k_q213,0,0.25600817988294405,2,full_dense_fallback,0,0,0,688,shuffled_tiers
13,1,1,1,0.07507692307692308,122,1,0.7138461538461538,0.01,1,lotte_technology_search_100k_q578,7,0.6781253066453503,3,hybrid_lite,1,1,1,1625,shuffled_tiers
13,1,0,1,0.04259259259259259,46,1,0.6333333333333333,0.01,1,lotte_technology_search_100k_q244,2,0.49188656413154963,2,hybrid_lite,1,1,1,1080,shuffled_tiers
13,1,1,1,0.36386138613861385,294,3,0.5891089108910892,0.01,0,lotte_technology_search_100k_q117,1,0.9851393337673471,3,linucb_primary,1,1,1,808,shuffled_tiers
13,0,1,1,0.9311575726670066,1826,8,0.0688424273329934,0.94,0,lotte_technology_search_100k_q280,1,0.9796994899689562,2,linucb_primary,0,1,1,1961,shuffled_tiers
13,1,1,1,0.06155451225873761,118,1,0.596244131455399,0.01,1,lotte_technology_search_100k_q378,5,0.9368978968392278,3,linucb_primary,1,1,1,1917,shuffled_tiers
13,1,1,1,0.23510466988727857,292,3,0.7101449275362319,0.01,0,lotte_technology_search_100k_q11,1,0.7770478937869838,3,linucb_primary,1,1,1,1242,shuffled_tiers
13,1,1,1,0.8784286378428637,3779,7,0.12157136215713626,0.88,0,lotte_technology_search_100k_q102,1,0.9739025167784132,3,linucb_primary,0,1,1,4302,shuffled_tiers
13,1,1,1,nan,0,0,nan,nan,0,lotte_technology_search_100k_q363,0,0.5981646608251958,3,hybrid_lite,0,0,0,972,shuffled_tiers
13,1,1,1,0.02142857142857143,51,1,0.7050420168067226,0.01,1,lotte_technology_search_100k_q446,9,0.7293086670491006,3,hybrid_lite,1,1,1,2380,shuffled_tiers
13,1,0,1,0.2012012012012012,670,1,0.7417417417417418,0.01,0,lotte_technology_search_100k_q499,1,0.37302783428058517,2,full_dense_fallback,1,1,1,3330,shuffled_tiers
13,1,1,1,0.0734304932735426,131,1,0.5319506726457399,0.01,0,lotte_technology_search_100k_q476,1,0.5083473157166242,3,hybrid_lite,1,1,1,1784,shuffled_tiers
13,1,1,1,0.09090909090909091,80,1,0.7522727272727272,0.01,1,lotte_technology_search_100k_q98,2,0.7630399956778483,3,linucb_primary,1,1,1,880,shuffled_tiers
13,1,1,0,nan,0,0,nan,nan,0,lotte_technology_search_100k_q284,0,0.669087169462904,2,hybrid_lite,0,0,0,1451,shuffled_tiers
13,1,1,1,0.19123505976095617,288,2,0.7569721115537849,0.01,0,lotte_technology_search_100k_q200,1,0.4275574289966432,3,full_dense_fallback,1,1,1,1506,shuffled_tiers
13,1,1,1,0.625,690,5,0.375,0.63,0,lotte_technology_search_100k_q170,1,0.8956998844789693,3,linucb_primary,1,1,1,1104,shuffled_tiers
13,0,1,1,0.3588093322606597,446,3,0.3942075623491552,0.01,1,lotte_technology_search_100k_q278,2,0.9770947708708909,2,linucb_primary,1,1,1,1243,shuffled_tiers
13,1,1,1,0.10291734197730956,254,1,0.4870340356564019,0.01,1,lotte_technology_search_100k_q525,5,0.8680021789383379,3,linucb_primary,1,1,1,2468,shuffled_tiers
13,1,1,1,0.09841269841269841,93,1,0.5153439153439153,0.01,1,lotte_technology_search_100k_q210,2,0.9334892505044596,3,linucb_primary,1,1,1,945,shuffled_tiers
13,1,1,1,0.0562015503875969,116,1,0.5857558139534884,0.01,1,lotte_technology_search_100k_q425,9,0.9595462539326571,3,linucb_primary,1,1,1,2064,shuffled_tiers
13,1,1,1,0.022433132010353754,52,1,0.8278688524590164,0.01,1,lotte_technology_search_100k_q0,2,0.8800456395778483,3,linucb_primary,1,1,1,2318,shuffled_tiers
13,1,1,1,0.09282178217821782,150,1,0.5581683168316831,0.01,1,lotte_technology_search_100k_q516,5,0.7653606117926314,3,linucb_primary,1,1,1,1616,shuffled_tiers
13,1,1,1,0.11695278969957082,218,1,0.45493562231759654,0.01,1,lotte_technology_search_100k_q436,2,0.7682865157018154,3,linucb_primary,1,1,1,1864,shuffled_tiers
13,1,0,1,0.28060413354531,706,1,0.36367249602543716,0.01,0,lotte_technology_search_100k_q419,1,0.5064759145002857,2,hybrid_lite,1,1,1,2516,shuffled_tiers
13,1,1,1,0.3610248447204969,465,1,0.28027950310559,0.01,0,lotte_technology_search_100k_q376,1,0.5389548130684712,3,hybrid_lite,1,1,1,1288,shuffled_tiers
13,1,1,1,0.483921568627451,617,5,0.516078431372549,0.49,0,lotte_technology_search_100k_q500,1,0.8611402957223795,3,linucb_primary,1,1,1,1275,shuffled_tiers
13,0,1,1,nan,0,0,nan,nan,0,lotte_technology_search_100k_q445,0,0.6505582781829159,2,hybrid_lite,0,0,0,1146,shuffled_tiers
13,1,1,0,nan,0,0,nan,nan,0,lotte_technology_search_100k_q115,0,0.5533944003679042,2,hybrid_lite,0,0,0,1259,shuffled_tiers
13,1,0,1,0.09288389513108614,124,1,0.6771535580524344,0.01,0,lotte_technology_search_100k_q273,1,0.27825358522558247,2,full_dense_fallback,1,1,1,1335,shuffled_tiers
13,1,1,1,0.31735889243876464,298,1,0.4164004259850905,0.01,0,lotte_technology_search_100k_q535,1,0.4893657527906588,3,hybrid_lite,1,1,1,939,shuffled_tiers
13,1,0,1,nan,0,0,nan,nan,0,lotte_technology_search_100k_q329,0,0.40042973474977955,2,full_dense_fallback,0,0,0,2660,shuffled_tiers
13,1,1,1,0.04751847940865892,90,1,0.616156282998944,0.01,1,lotte_technology_search_100k_q568,2,0.9714501008838384,3,linucb_primary,1,1,1,1894,shuffled_tiers
13,1,1,1,0.02044907778668805,51,1,0.39735364875701684,0.01,1,lotte_technology_search_100k_q595,5,0.8549944916313571,3,linucb_primary,1,1,1,2494,shuffled_tiers
13,1,1,1,0.1857379767827529,448,1,0.4299336650082919,0.01,0,lotte_technology_search_100k_q359,1,0.819601501235923,3,linucb_primary,1,1,1,2412,shuffled_tiers
13,0,1,1,1.0,693,10,0.1515151515151515,0.85,0,lotte_technology_search_100k_q21,1,0.9107928693678458,2,linucb_primary,1,0,1,693,shuffled_tiers
13,1,1,1,0.10605461020973486,268,1,0.4990106846062524,0.01,1,lotte_technology_search_100k_q560,3,0.37481218419836676,3,full_dense_fallback,1,1,1,2527,shuffled_tiers
13,1,1,1,0.17678100263852242,335,1,0.27862796833773085,0.01,1,lotte_technology_search_100k_q396,4,0.780081258807793,3,linucb_primary,1,1,1,1895,shuffled_tiers
13,1,1,1,0.015364061456245824,23,1,0.7835671342685371,0.01,1,lotte_technology_search_100k_q163,2,0.6819564454683739,3,hybrid_lite,1,1,1,1497,shuffled_tiers
13,1,1,1,0.073827980804725,200,1,0.3207825765965301,0.01,1,lotte_technology_search_100k_q527,6,0.7187882267980482,3,hybrid_lite,1,1,1,2709,shuffled_tiers
13,1,1,1,0.03814713896457766,84,1,0.7606721162579473,0.01,1,lotte_technology_search_100k_q423,8,0.9687190871403304,3,linucb_primary,1,1,1,2202,shuffled_tiers
13,1,1,0,nan,0,0,nan,nan,0,lotte_technology_search_100k_q283,0,0.7130847666877264,2,hybrid_lite,0,0,0,735,shuffled_tiers
13,1,1,1,0.31139122315592904,667,5,0.7343604108309991,0.27,1,lotte_technology_search_100k_q339,2,0.9380018491311999,3,linucb_primary,1,1,1,2142,shuffled_tiers
13,1,1,1,0.22448979591836735,242,1,0.46474953617810766,0.01,0,lotte_technology_search_100k_q474,1,0.786172164038733,3,linucb_primary,1,1,1,1078,shuffled_tiers
13,1,1,1,0.030513176144244106,44,1,0.49653259361997226,0.01,1,lotte_technology_search_100k_q343,5,0.8227163378467888,3,linucb_primary,1,1,1,1442,shuffled_tiers
13,1,1,1,0.11783783783783784,327,2,0.23135135135135132,0.01,0,lotte_technology_search_100k_q312,1,0.4686087360068687,3,hybrid_lite,1,1,1,2775,shuffled_tiers
13,1,1,1,0.05105762217359591,70,1,0.5200583515681985,0.01,1,lotte_technology_search_100k_q311,3,0.7115110934275595,3,hybrid_lite,1,1,1,1371,shuffled_tiers
13,1,1,1,0.007965686274509803,13,1,0.7487745098039216,0.01,1,lotte_technology_search_100k_q236,7,0.7970182162217665,3,linucb_primary,1,1,1,1632,shuffled_tiers
13,0,0,0,nan,0,0,nan,nan,0,lotte_technology_search_100k_q382,0,0.42588580639425716,0,full_dense_fallback,0,0,0,969,shuffled_tiers
13,1,0,1,nan,0,0,nan,nan,0,lotte_technology_search_100k_q328,0,0.42896799297390764,2,full_dense_fallback,0,0,0,1428,shuffled_tiers
13,1,1,1,0.04676489429852659,73,1,0.700832799487508,0.01,1,lotte_technology_search_100k_q444,7,0.9278118239576828,3,linucb_primary,1,1,1,1561,shuffled_tiers
13,1,1,1,0.10395655546935609,134,1,0.46314972847168345,0.01,1,lotte_technology_search_100k_q356,3,0.47053694854946176,3,hybrid_lite,1,1,1,1289,shuffled_tiers
13,1,1,1,0.5465924895688457,786,1,0.239221140472879,0.01,0,lotte_technology_search_100k_q517,1,0.2434634119272232,3,full_dense_fallback,1,1,1,1438,shuffled_tiers
13,1,0,1,nan,0,0,nan,nan,0,lotte_technology_search_100k_q415,0,0.4168944542941396,2,full_dense_fallback,0,0,0,1678,shuffled_tiers
13,1,1,1,0.41284403669724773,495,1,0.36363636363636365,0.01,1,lotte_technology_search_100k_q416,4,0.7206073492886019,3,hybrid_lite,1,1,1,1199,shuffled_tiers
13,1,1,1,0.07597645799892991,142,1,0.6169074371321562,0.01,1,lotte_technology_search_100k_q495,2,0.8332526259363655,3,linucb_primary,1,1,1,1869,shuffled_tiers
13,1,1,1,0.5509492444788842,1422,1,0.3549012010848508,0.01,1,lotte_technology_search_100k_q263,2,0.7842217310751816,3,linucb_primary,1,1,1,2581,shuffled_tiers
13,1,1,1,0.016540317022742935,72,1,0.7757868136917069,0.01,1,lotte_technology_search_100k_q369,4,0.9361400234823176,3,linucb_primary,1,1,1,4353,shuffled_tiers
13,0,0,1,nan,0,0,nan,nan,0,lotte_technology_search_100k_q175,0,0.3060961072748501,1,full_dense_fallback,0,0,0,929,shuffled_tiers
13,1,1,1,0.2612982744453574,636,1,0.3574363188167625,0.01,1,lotte_technology_search_100k_q480,2,0.9611923253261527,3,linucb_primary,1,1,1,2434,shuffled_tiers
13,1,1,1,0.3805117038649973,699,1,0.477408818726184,0.01,0,lotte_technology_search_100k_q373,1,0.8091232332356083,3,linucb_primary,1,1,1,1837,shuffled_tiers
13,1,1,1,0.14665249734325186,138,1,0.5929861849096706,0.01,1,lotte_technology_search_100k_q251,2,0.8207984795774579,3,linucb_primary,1,1,1,941,shuffled_tiers
13,1,0,1,0.09099804305283757,93,1,0.7328767123287672,0.01,1,lotte_technology_search_100k_q443,2,0.29600747553915735,2,full_dense_fallback,1,1,1,1022,shuffled_tiers
13,1,1,1,nan,0,0,nan,nan,0,lotte_technology_search_100k_q197,0,0.6412276348907312,3,hybrid_lite,0,0,0,800,shuffled_tiers
13,1,0,1,nan,0,0,nan,nan,0,lotte_technology_search_100k_q538,0,0.5872998890380992,2,hybrid_lite,0,0,0,1335,shuffled_tiers
13,1,1,1,0.164804469273743,177,2,0.5316573556797021,0.01,0,lotte_technology_search_100k_q262,1,0.503720724260953,3,hybrid_lite,1,1,1,1074,shuffled_tiers
13,1,1,1,0.14520547945205478,159,1,0.5972602739726027,0.01,1,lotte_technology_search_100k_q466,9,0.907749192133758,3,linucb_primary,1,1,1,1095,shuffled_tiers
13,1,1,1,0.05081555834378921,81,1,0.47365119196988703,0.01,1,lotte_technology_search_100k_q588,4,0.6751839371105628,3,hybrid_lite,1,1,1,1594,shuffled_tiers
13,1,1,1,0.41284403669724773,495,1,0.36363636363636365,0.01,1,lotte_technology_search_100k_q450,4,0.7555431177663782,3,linucb_primary,1,1,1,1199,shuffled_tiers
13,1,0,1,0.13070539419087138,63,1,0.7489626556016598,0.01,1,lotte_technology_search_100k_q113,3,0.3723591196839732,2,full_dense_fallback,1,1,1,482,shuffled_tiers
13,1,1,1,0.687333923826395,776,7,0.312666076173605,0.69,0,lotte_technology_search_100k_q511,1,0.4943506179352366,3,hybrid_lite,1,1,1,1129,shuffled_tiers
13,1,0,1,0.16161087866108786,309,2,0.7238493723849373,0.01,0,lotte_technology_search_100k_q206,1,0.24180499125367533,2,full_dense_fallback,1,1,1,1912,shuffled_tiers
13,1,1,1,0.4390735146022155,436,3,0.4400805639476334,0.01,0,lotte_technology_search_100k_q245,1,0.42081965315780373,3,full_dense_fallback,1,1,1,993,shuffled_tiers
13,0,1,1,nan,0,0,nan,nan,0,lotte_technology_search_100k_q60,0,0.535654146505694,2,hybrid_lite,0,0,0,922,shuffled_tiers
13,1,1,1,0.08344370860927153,63,1,0.6357615894039735,0.01,1,lotte_technology_search_100k_q44,2,0.9605209189509067,3,linucb_primary,1,1,1,755,shuffled_tiers
13,1,1,1,0.16795366795366795,174,2,0.6544401544401545,0.01,1,lotte_technology_search_100k_q46,3,0.8747373112473988,3,linucb_primary,1,1,1,1036,shuffled_tiers
13,1,1,1,0.13043478260869565,198,1,0.5079051383399209,0.01,0,lotte_technology_search_100k_q358,1,0.5612596134713779,3,hybrid_lite,1,1,1,1518,shuffled_tiers
13,1,0,1,nan,0,0,nan,nan,0,lotte_technology_search_100k_q81,0,0.49662796606962145,2,hybrid_lite,0,0,0,1124,shuffled_tiers
13,1,1,1,0.5726495726495726,536,5,0.4700854700854701,0.53,1,lotte_technology_search_100k_q193,2,0.7010902482126383,3,hybrid_lite,1,1,1,936,shuffled_tiers
13,1,1,1,0.09327983951855567,93,1,0.5035105315947843,0.01,1,lotte_technology_search_100k_q296,5,0.9574530277349438,3,linucb_primary,1,1,1,997,shuffled_tiers
13,1,1,1,0.037948181104422926,145,1,0.6074326092645904,0.01,1,lotte_technology_search_100k_q542,3,0.7886289785916984,3,linucb_primary,1,1,1,3821,shuffled_tiers
13,0,1,1,nan,0,0,nan,nan,0,lotte_technology_search_100k_q77,0,0.687972475837995,2,hybrid_lite,0,0,0,755,shuffled_tiers
13,0,1,1,0.9178794178794178,1766,8,0.08212058212058215,0.92,0,lotte_technology_search_100k_q114,1,0.7741167130614823,2,linucb_primary,0,1,1,1924,shuffled_tiers
13,1,1,1,0.0274888558692422,37,1,0.6218424962852898,0.01,1,lotte_technology_search_100k_q346,2,0.914178006824856,3,linucb_primary,1,1,1,1346,shuffled_tiers
13,1,1,1,0.36191145467322555,515,2,0.49613492621222766,0.01,1,lotte_technology_search_100k_q49,2,0.7037525347208619,3,hybrid_lite,1,1,1,1423,shuffled_tiers
13,1,1,1,0.3110485573539761,442,3,0.6410978184377198,0.01,1,lotte_technology_search_100k_q110,4,0.9104112248453022,3,linucb_primary,1,1,1,1421,shuffled_tiers
13,0,0,0,nan,0,0,nan,nan,0,lotte_technology_search_100k_q237,0,0.3118766861597891,0,full_dense_fallback,0,0,0,871,shuffled_tiers
13,1,0,1,nan,0,0,nan,nan,0,lotte_technology_search_100k_q307,0,0.46456041294302586,2,hybrid_lite,0,0,0,512,shuffled_tiers
13,1,0,1,nan,0,0,nan,nan,0,lotte_technology_search_100k_q491,0,0.35090453661730614,2,full_dense_fallback,0,0,0,1424,shuffled_tiers
13,1,1,1,0.07508939213349225,63,1,0.5709177592371871,0.01,1,lotte_technology_search_100k_q43,4,0.9219770841097541,3,linucb_primary,1,1,1,839,shuffled_tiers
13,1,1,1,0.08701923076923077,181,1,0.3533653846153846,0.01,1,lotte_technology_search_100k_q409,2,0.7631361088495142,3,linucb_primary,1,1,1,2080,shuffled_tiers
13,1,1,0,nan,0,0,nan,nan,0,lotte_technology_search_100k_q317,0,0.5560262383413727,2,hybrid_lite,0,0,0,2258,shuffled_tiers
13,1,1,1,0.6049141965678627,1551,8,0.5046801872074883,0.5,0,lotte_technology_search_100k_q6,1,0.6657493732101363,3,hybrid_lite,1,1,1,2564,shuffled_tiers
13,1,1,1,0.08137629710540688,149,1,0.43910431458219557,0.01,1,lotte_technology_search_100k_q308,4,0.9070269714283247,3,linucb_primary,1,1,1,1831,shuffled_tiers
13,1,0,1,nan,0,0,nan,nan,0,lotte_technology_search_100k_q28,0,0.448712193337978,2,hybrid_lite,0,0,0,2204,shuffled_tiers
13,1,1,1,0.023563218390804597,41,1,0.5931034482758621,0.01,1,lotte_technology_search_100k_q422,5,0.8809222020749372,3,linucb_primary,1,1,1,1740,shuffled_tiers
13,1,0,1,nan,0,0,nan,nan,0,lotte_technology_search_100k_q191,0,0.45057124566818585,2,hybrid_lite,0,0,0,1422,shuffled_tiers
13,1,0,1,0.11842105263157894,162,1,0.5197368421052632,0.01,0,lotte_technology_search_100k_q485,1,0.37984444616193414,2,full_dense_fallback,1,1,1,1368,shuffled_tiers
13,1,0,1,0.23344191096634093,215,2,0.6264929424538546,0.01,0,lotte_technology_search_100k_q146,1,0.40206517861707963,2,full_dense_fallback,1,1,1,921,shuffled_tiers
13,1,1,1,0.021479713603818614,36,1,0.8239856801909308,0.01,1,lotte_technology_search_100k_q457,7,0.8246471811474988,3,linucb_primary,1,1,1,1676,shuffled_tiers
13,1,1,1,0.06366307541625857,65,1,0.5759059745347699,0.01,1,lotte_technology_search_100k_q324,8,0.4559077457157536,3,hybrid_lite,1,1,1,1021,shuffled_tiers
13,1,1,1,0.648995983935743,808,2,0.3076305220883534,0.01,1,lotte_technology_search_100k_q294,2,0.41634735792196864,3,full_dense_fallback,1,1,1,1245,shuffled_tiers
13,1,1,1,0.18295454545454545,161,1,0.5795454545454546,0.01,0,lotte_technology_search_100k_q303,1,0.8769842392419868,3,linucb_primary,1,1,1,880,shuffled_tiers
