selector,split,seed,budget_ratio,min_keep,target_coverage,score_threshold,final_hit@10,hit_delta_vs_dense_pp,token_saving_vs_dense_pct,actual_coverage,source_selective_risk,dense_hit@10,dense_selective_risk,dense_tokens,final_tokens,hit_delta_vs_source_pp,num_queries,selected_dense_hit_queries,selected_source_hit_queries,source_hit@10,source_tokens,token_saving_vs_source_pct
learned_confidence,calibration,13,0.95,7,0.1,0.9596842580647891,0.8715083798882681,1.1173184357541888,0.04650230810236966,0.1005586592178771,0.05555555555555555,0.8603351955307262,0.05555555555555555,1477.6703910614526,1476.9832402234638,-0.5586592178770999,179,18,18,0.8770949720670391,1498.8435754189943,1.4584800945235066
learned_confidence,test,13,0.95,7,0.1,0.9596842580647891,0.8776978417266187,0.7194244604316502,-5.5077972073600545,0.11270983213429256,0.0,0.8705035971223022,0.022222222222222223,1470.1199040767385,1551.0911270983213,0.0,417,45,44,0.8776978417266187,1569.6354916067146,1.1814440108901203
learned_confidence,calibration,13,0.95,8,0.1,0.9596842580647891,0.8715083798882681,1.1173184357541888,0.0,0.1005586592178771,0.05555555555555555,0.8603351955307262,0.05555555555555555,1477.6703910614526,1477.6703910614526,-0.5586592178770999,179,18,18,0.8770949720670391,1498.8435754189943,1.4126346941589873
learned_confidence,test,13,0.95,8,0.1,0.9596842580647891,0.8776978417266187,0.7194244604316502,-5.547925094610484,0.11270983213429256,0.0,0.8705035971223022,0.022222222222222223,1470.1199040767385,1551.6810551558754,0.0,417,45,44,0.8776978417266187,1569.6354916067146,1.1438602495195016
learned_confidence,calibration,13,0.98,4,0.1,0.9596842580647891,0.8715083798882681,1.1173184357541888,-0.28279452406965166,0.1005586592178771,0.05555555555555555,0.8603351955307262,0.05555555555555555,1477.6703910614526,1481.8491620111731,-0.5586592178770999,179,18,18,0.8770949720670391,1498.8435754189943,1.1338350236495098
learned_confidence,test,13,0.98,4,0.1,0.9596842580647891,0.8776978417266187,0.7194244604316502,-5.7733589977815525,0.11270983213429256,0.0,0.8705035971223022,0.022222222222222223,1470.1199040767385,1554.9952038369304,0.0,417,45,44,0.8776978417266187,1569.6354916067146,0.9327189559658944
learned_confidence,calibration,13,0.98,5,0.1,0.9596842580647891,0.8715083798882681,1.1173184357541888,-0.28279452406965166,0.1005586592178771,0.05555555555555555,0.8603351955307262,0.05555555555555555,1477.6703910614526,1481.8491620111731,-0.5586592178770999,179,18,18,0.8770949720670391,1498.8435754189943,1.1338350236495098
learned_confidence,test,13,0.98,5,0.1,0.9596842580647891,0.8776978417266187,0.7194244604316502,-5.7733589977815525,0.11270983213429256,0.0,0.8705035971223022,0.022222222222222223,1470.1199040767385,1554.9952038369304,0.0,417,45,44,0.8776978417266187,1569.6354916067146,0.9327189559658944
learned_confidence,calibration,13,0.98,6,0.1,0.9596842580647891,0.8715083798882681,1.1173184357541888,-0.28279452406965166,0.1005586592178771,0.05555555555555555,0.8603351955307262,0.05555555555555555,1477.6703910614526,1481.8491620111731,-0.5586592178770999,179,18,18,0.8770949720670391,1498.8435754189943,1.1338350236495098
learned_confidence,test,13,0.98,6,0.1,0.9596842580647891,0.8776978417266187,0.7194244604316502,-5.7733589977815525,0.11270983213429256,0.0,0.8705035971223022,0.022222222222222223,1470.1199040767385,1554.9952038369304,0.0,417,45,44,0.8776978417266187,1569.6354916067146,0.9327189559658944
learned_confidence,calibration,13,0.98,7,0.1,0.9596842580647891,0.8715083798882681,1.1173184357541888,-0.28279452406965166,0.1005586592178771,0.05555555555555555,0.8603351955307262,0.05555555555555555,1477.6703910614526,1481.8491620111731,-0.5586592178770999,179,18,18,0.8770949720670391,1498.8435754189943,1.1338350236495098
learned_confidence,test,13,0.98,7,0.1,0.9596842580647891,0.8776978417266187,0.7194244604316502,-5.7733589977815525,0.11270983213429256,0.0,0.8705035971223022,0.022222222222222223,1470.1199040767385,1554.9952038369304,0.0,417,45,44,0.8776978417266187,1569.6354916067146,0.9327189559658944
learned_confidence,calibration,13,0.98,8,0.1,0.9596842580647891,0.8715083798882681,1.1173184357541888,-0.28279452406965166,0.1005586592178771,0.05555555555555555,0.8603351955307262,0.05555555555555555,1477.6703910614526,1481.8491620111731,-0.5586592178770999,179,18,18,0.8770949720670391,1498.8435754189943,1.1338350236495098
