selector,split,budget_ratio,min_keep,target_coverage,final_hit@10,hit_delta_vs_dense_pp,token_saving_vs_dense_pct,actual_coverage,source_selective_risk,dense_selective_risk,hit_delta_vs_source_pp,num_seeds,token_saving_vs_source_pct
geometry_similarity,calibration,0.8,4,0.1,0.8696461824953445,0.9310986964618295,-0.11682287157422551,0.1005586592178771,0.04786324786324787,0.05128205128205129,-0.37243947858472587,3,1.970256006725457
geometry_similarity,calibration,0.8,4,0.2,0.8659217877094972,0.5586592178770963,2.0666432264788517,0.2011173184357542,0.04653698791629826,0.06135531135531135,-0.7448789571694592,3,4.110006188829333
geometry_similarity,calibration,0.8,4,0.3,0.8621973929236499,0.18621973929236665,4.617717001319466,0.3016759776536313,0.04615926708949965,0.0400973719039516,-1.1173184357541888,3,6.605882810164524
geometry_similarity,calibration,0.8,4,0.4,0.8603351955307262,3.700743415417189e-15,7.276918094186716,0.4022346368715084,0.038807235726399096,0.029564244990742266,-1.3035381750465518,3,9.209308931951306
geometry_similarity,calibration,0.8,4,0.5,0.8603351955307262,3.700743415417189e-15,9.7717858272559,0.5027932960893855,0.03136102937833291,0.028318222928109763,-1.3035381750465518,3,11.652136905260857
geometry_similarity,calibration,0.8,4,0.6,0.8603351955307262,3.700743415417189e-15,13.476973796138425,0.6033519553072626,0.025768523936574743,0.02304322137435158,-1.3035381750465518,3,15.274075941610036
geometry_similarity,calibration,0.8,4,0.7,0.8566108007448789,-0.37243947858472587,16.018973949885897,0.7039106145251397,0.027865900711652233,0.02875635691169672,-1.6759776536312814,3,17.765227816219586
geometry_similarity,calibration,0.8,4,0.8,0.8528864059590316,-0.7448789571694592,18.830662286124046,0.8044692737430168,0.029592796573127023,0.03838684911710247,-2.0484171322160147,3,20.519306897152315
geometry_similarity,calibration,0.8,4,0.9,0.851024208566108,-0.9310986964618221,21.97542812998971,0.9050279329608939,0.02864091705359117,0.03875439794150081,-2.2346368715083775,3,23.597025183531535
geometry_similarity,calibration,0.8,4,1.0,0.8491620111731844,-1.117318435754185,24.450636350690417,1.0,0.027723338232892372,0.03679653679653679,-2.4208566108007403,3,26.022174412112292
geometry_similarity,calibration,0.8,5,0.1,0.8696461824953445,0.9310986964618295,-0.11682287157422551,0.1005586592178771,0.04786324786324787,0.05128205128205129,-0.37243947858472587,3,1.970256006725457
geometry_similarity,calibration,0.8,5,0.2,0.8659217877094972,0.5586592178770963,2.0666432264788517,0.2011173184357542,0.04653698791629826,0.06135531135531135,-0.7448789571694592,3,4.110006188829333
geometry_similarity,calibration,0.8,5,0.3,0.8621973929236499,0.18621973929236665,4.599569759133178,0.3016759776536313,0.04615926708949965,0.0400973719039516,-1.1173184357541888,3,6.588236032985569
geometry_similarity,calibration,0.8,5,0.4,0.8603351955307262,3.700743415417189e-15,7.258770852000425,0.4022346368715084,0.038807235726399096,0.029564244990742266,-1.3035381750465518,3,9.191662154772343
geometry_similarity,calibration,0.8,5,0.5,0.8603351955307262,3.700743415417189e-15,9.752000292372243,0.5027932960893855,0.03136102937833291,0.028318222928109763,-1.3035381750465518,3,11.632874978475565
geometry_similarity,calibration,0.8,5,0.6,0.8603351955307262,3.700743415417189e-15,13.457188261254764,0.6033519553072626,0.025768523936574743,0.02304322137435158,-1.3035381750465518,3,15.25481401482474
